Algorithm,Dataset,Radius,Turbines,Seed,Calls,Objective,Ideal,WakeLoss,Feasible,MinSpacing,Seconds,Coordinates,Curve
LXBV75,2,500,10,30,6030,67034.67251746783,73153.78394684664,6119.111429378812,True,313.5469063930375,2.7394823900003757,122.767 481.813;16.814 183.390;-134.462 -461.723;153.828 -109.888;424.639 216.618;314.329 -387.149;-432.266 -251.289;-166.584 -84.781;481.274 -107.157;-417.768 272.763,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;64963.715;65138.717;65361.351;65366.993;65366.993;65366.993;65366.993;65371.010;65371.010;65371.732;65377.231;65377.231;65383.029;65393.056;65393.056;65407.160;65407.160;65407.160;65407.701;65408.990;65408.990;65409.249;65409.854;65409.854;65410.203;65410.219;65410.565;65410.619;65410.779;65410.950;65410.950;65410.972;65411.000;65411.000;65411.095;65411.386;65411.386;65411.386;65411.408;65411.409;65411.437;65411.437;65411.444;65411.447;65411.456;65411.457;65411.463;65411.463;65411.470;65411.491;65411.491;65411.542;65411.542;65411.547;65411.547;65411.547;65411.548;65411.548;65411.549;65635.501;65758.057;65758.057;65829.778;65852.308;65892.306;66058.395;66058.395;66137.125;66137.125;66137.125;66726.260;66729.861;66734.669;66749.314;66769.081;66783.702;66783.702;66812.497;66812.497;66822.505;66962.625;66966.562;66972.640;66987.611;66991.548;66992.610;66993.906;66995.648;66996.715;67000.635;67000.635;67003.061;67004.072;67004.072;67008.207;67008.579;67010.293;67010.293;67010.293;67015.987;67019.753;67022.912;67024.719;67026.672;67028.708;67030.231;67030.231;67033.838;67034.673
LXBV25,2,750,12,1,6030,82120.71690222435,87784.54073621597,5663.823833991628,True,308.96888070032907,2.834189625000363,89.172 297.416;109.425 672.814;-90.688 -545.519;-426.185 273.415;651.875 367.796;500.755 -430.584;-107.043 14.217;294.699 -14.876;255.430 -703.496;639.890 -133.625;79.958 -267.845;-385.541 -119.576,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;80605.986;80771.136;80784.189;80831.717;80831.717;80837.015;80837.015;80907.990;80931.470;80931.470;80940.609;80945.041;80945.041;80945.041;80945.041;81101.296;81789.552;81789.552;81793.944;81799.269;81799.269;81800.958;81800.958;81805.292;81805.292;81805.292;81810.654;81818.642;81819.512;81846.351;81846.351;81851.673;81859.559;81860.388;81865.670;81871.111;81874.239;81877.183;81880.092;81880.092;81881.554;81882.878;81884.355;81887.031;81888.274;81889.772;81890.906;81892.410;81897.562;81897.562;81899.046;81900.916;81904.421;81923.361;81925.553;81927.045;81934.734;81939.200;81940.688;81943.334;81943.334;81945.150;81945.150;81946.623;81954.203;81958.616;81960.084;81967.563;81967.622;81969.126;81969.126;81970.607;81972.077;81972.077;81973.517;81973.517;81974.930;81982.451;81982.451;81983.830;81991.252;81991.252;81998.584;81998.584;81999.921;82007.158;82007.158;82007.158;82008.367;82009.830;82009.830;82011.248;82013.517;82018.163;82019.681;82021.850;82023.264;82024.351;82025.763;82026.738;82027.113;82029.646;82033.235;82035.398;82037.933;82037.933;82039.332;82040.722;82040.722;82041.697;82042.046;82044.561;82050.292;82050.292;82052.808;82053.781;82054.125;82056.994;82058.371;82058.371;82059.740;82059.740;82061.038;82063.522;82063.522;82069.243;82069.243;82071.727;82072.700;82073.002;82074.363;82078.643;82081.173;82082.145;82082.425;82120.717
LXBV25,2,750,12,2,6030,82142.14241491877,87784.54073621597,5642.398321297209,True,309.7600669414083,2.9185822270001154,173.221 728.176;290.449 -326.686;467.568 -585.614;114.211 423.935;137.809 -50.042;340.547 184.156;567.382 -142.627;688.199 215.851;-673.732 35.334;-211.775 -29.126;-397.162 -580.052;-231.988 303.992,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;79190.677;79745.657;80076.798;80312.282;80643.390;80643.390;80723.912;80723.912;80766.027;80766.027;80801.764;80838.249;80865.769;80865.769;80912.662;80912.662;80926.345;80947.398;80964.511;81131.692;81131.692;81197.469;81209.309;81209.309;81214.480;81214.480;81219.480;81224.315;81224.315;81236.337;81245.381;81245.381;81423.271;81449.997;81449.997;81508.835;81508.835;81734.514;81734.514;81738.469;81771.930;81784.538;81788.483;81797.556;81797.556;81797.556;81813.566;81813.566;81814.956;81831.071;81831.071;81846.800;81846.800;81943.599;81943.599;81946.759;81954.481;81956.204;81959.357;81962.586;81970.278;81973.428;81975.039;81978.184;81978.184;81978.816;81978.816;81986.455;81994.003;81994.003;81994.431;81994.528;81995.038;82002.485;82002.485;82009.843;82009.940;82009.940;82016.299;82016.299;82023.584;82028.402;82029.847;82037.060;82037.060;82041.921;82046.624;82046.624;82047.189;82052.451;82055.089;82055.655;82055.655;82056.663;82059.796;82060.362;82063.976;82067.002;82067.568;82070.671;82073.680;82074.245;82076.003;82076.568;82077.148;82129.884;82130.449;82131.012;82133.070;82133.634;82133.813;82134.376;82134.937;82136.986;82137.547;82138.287;82138.287;82140.885;82140.885;82141.086;82141.653;82141.908;82142.112;82142.142;82142.142
LXBV25,2,750,12,3,6030,83273.68316409129,87784.54073621597,4510.857572124689,True,308.3863987908488,2.9169996350001384,551.632 386.673;-617.755 -424.093;-238.408 -463.521;246.673 527.511;263.998 -510.659;-411.519 -125.446;118.154 106.990;-105.494 -741.794;483.185 -55.989;-527.509 383.032;-285.574 170.394;-211.081 719.260,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;79964.135;80036.493;80671.503;80671.503;80941.575;80995.602;81121.887;81201.660;81390.257;81674.266;81757.564;81757.564;81871.736;81871.736;82089.480;82106.333;82130.244;82163.552;82207.927;82207.927;82212.440;82232.702;82290.847;82290.847;82531.068;82531.068;82531.068;82544.238;82544.238;82592.320;82728.329;82728.329;82728.329;82771.243;82869.933;82912.847;82912.847;82926.352;82926.352;82937.515;82937.515;82937.515;82944.133;82944.133;82948.899;82950.663;82953.046;82954.810;82954.924;82960.622;82965.324;82966.365;82971.068;82971.068;82973.995;82975.730;82975.730;82981.407;82982.793;82987.018;82988.405;82988.508;82991.719;82991.976;82992.090;82997.640;83003.228;83003.228;83004.523;83007.834;83007.834;83009.128;83013.529;83018.930;83020.226;83021.795;83023.487;83023.602;83158.840;83164.334;83164.449;83169.789;83175.209;83175.209;83176.505;83180.717;83183.415;83184.712;83184.810;83188.021;83189.226;83189.226;83204.858;83204.960;83205.151;83210.489;83210.590;83215.756;83215.857;83216.039;83221.241;83221.342;83226.373;83226.646;83226.747;83231.716;83231.817;83231.817;83236.640;83241.398;83241.398;83241.412;83241.412;83241.991;83241.991;83247.387;83247.387;83252.722;83252.722;83255.235;83257.590;83257.590;83259.377;83259.377;83260.958;83262.293;83263.610;83264.225;83266.579;83266.579;83266.849;83268.136;83268.406;83268.406;83271.052;83271.052;83273.683;83273.683
LXBV25,2,750,12,4,6030,82717.06381096687,87784.54073621597,5067.47692524911,True,315.3509238599747,2.8778152179993413,-561.713 11.846;-297.943 -688.260;170.216 -674.781;254.544 13.801;676.413 111.431;693.013 -285.690;-42.287 120.278;281.021 -332.024;-671.228 333.384;441.598 605.058;179.129 429.185;-420.482 -294.116,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;79515.777;79875.483;80350.673;80553.463;80792.486;80995.294;80998.628;81075.743;81289.878;81289.878;81430.849;81512.766;81529.431;81612.094;81804.072;81804.072;81804.072;81937.544;81937.544;81946.123;82306.838;82326.068;82387.056;82395.623;82420.607;82420.607;82468.432;82476.335;82476.335;82513.055;82513.055;82520.186;82520.186;82584.082;82584.082;82589.055;82589.055;82600.118;82600.118;82604.345;82621.651;82621.651;82632.703;82635.569;82635.569;82638.366;82638.366;82639.562;82656.346;82656.346;82657.447;82657.447;82658.093;82658.093;82662.158;82662.158;82663.782;82664.191;82665.580;82667.563;82667.563;82668.062;82668.062;82668.062;82668.272;82668.272;82672.389;82675.134;82675.134;82677.553;82677.553;82679.628;82680.695;82681.352;82684.062;82684.062;82685.298;82686.117;82689.479;82689.479;82690.299;82691.249;82692.069;82695.654;82695.654;82696.476;82696.842;82697.664;82704.206;82704.206;82704.818;82704.818;82705.616;82705.833;82705.833;82705.945;82705.945;82706.923;82706.923;82707.023;82707.023;82707.117;82708.455;82709.145;82710.483;82710.483;82711.492;82711.492;82712.375;82712.375;82712.861;82713.213;82714.479;82714.479;82714.831;82716.666;82716.666;82717.019;82717.019;82717.019;82717.064;82717.064;82717.064;82717.064;82717.064;82717.064;82717.064;82717.064;82717.064;82717.064;82717.064;82717.064;82717.064;82717.064;82717.064;82717.064;82717.064;82717.064;82717.064;82717.064;82717.064;82717.064;82717.064;82717.064
LXBV25,2,750,12,5,6030,82607.5172343162,87784.54073621597,5177.023501899777,True,328.33257547939894,2.842147207999915,314.794 -507.936;-242.414 43.752;226.898 85.963;-16.036 -667.243;-663.535 -35.668;578.440 -176.523;-59.030 -228.594;-281.962 476.684;561.137 211.531;326.511 674.273;-415.353 -623.228;34.454 361.525,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;79099.132;79103.774;79241.924;79631.193;79631.193;79681.165;79681.165;79681.165;79806.399;79806.399;79808.566;79808.566;79809.802;79816.775;79816.775;79832.885;79832.885;79832.885;79832.908;79833.088;79833.088;79833.181;79833.181;79833.181;79833.181;80255.140;80255.140;80376.115;80395.757;80440.182;80620.786;80762.671;80762.671;80782.209;80828.483;80865.773;80885.555;81128.388;81172.140;81289.444;81289.444;81432.275;81432.275;81470.813;81535.104;81589.930;81590.688;81597.567;81657.073;81657.791;81766.581;81784.111;81898.242;81898.242;81968.554;81968.554;81968.554;82008.796;82027.467;82027.467;82027.467;82191.621;82191.621;82191.621;82218.287;82230.385;82234.277;82237.188;82241.080;82248.264;82248.264;82253.549;82253.549;82267.917;82267.917;82267.917;82355.163;82394.945;82394.945;82410.262;82410.262;82416.644;82429.557;82437.444;82443.789;82443.789;82449.324;82454.237;82454.237;82492.327;82492.327;82493.185;82493.657;82493.657;82493.657;82501.123;82501.123;82506.139;82508.145;82512.851;82513.159;82515.292;82519.915;82520.223;82522.007;82522.315;82528.424;82528.424;82531.575;82531.575;82538.937;82546.200;82546.200;82546.200;82546.563;82549.538;82552.372;82552.527;82555.692;82557.256;82557.256;82560.850;82561.891;82561.891;82562.377;82562.867;82563.196;82563.775;82566.111;82567.114;82570.433;82570.453;82571.467;82573.041;82573.897;82574.377;82574.785;82575.263;82576.245;82576.245;82576.713;82576.871;82577.658;82578.115;82578.115;82579.024;82579.897;82579.897;82580.057;82583.065;82583.065;82584.621;82584.621;82588.181;82588.340;82589.731;82593.267;82593.428;82593.428;82594.974;82594.974;82598.486;82599.263;82599.263;82599.629;82600.543;82600.543;82603.518;82603.518;82603.669;82606.627;82606.627;82606.775;82607.517;82607.517
LXBV25,2,750,12,6,6030,82657.23960875312,87784.54073621597,5127.301127462852,True,312.9574691977744,2.83391482099978,-563.151 -495.156;-702.445 -205.295;-155.828 -335.703;224.064 100.613;-217.786 717.258;-391.149 -96.095;216.385 691.432;-136.421 119.231;511.875 -156.506;-389.990 342.256;358.413 383.267;359.301 -497.236,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;79518.461;79835.195;79849.961;80428.013;80428.013;80657.623;80768.884;80768.884;80914.053;80914.053;80981.632;81075.874;81075.874;81138.282;81138.282;81162.284;81162.284;81283.515;81283.515;81306.229;81374.346;81374.346;81483.107;81483.107;81497.301;81758.279;81758.279;81871.514;81933.987;81961.740;82076.230;82137.888;82137.888;82150.558;82150.558;82162.452;82172.231;82198.504;82213.235;82239.551;82248.811;82248.811;82253.080;82253.128;82257.395;82259.825;82259.825;82286.341;82295.307;82295.307;82295.307;82295.809;82296.153;82298.059;82456.572;82456.572;82457.966;82458.701;82460.094;82460.595;82461.311;82461.816;82461.816;82461.816;82463.268;82466.871;82466.871;82468.313;82468.499;82471.037;82472.480;82472.480;82476.073;82477.506;82477.506;82481.076;82481.076;82482.245;82483.664;82483.664;82484.715;82484.715;82485.336;82485.574;82487.856;82490.341;82490.341;82491.244;82494.813;82495.972;82495.972;82501.131;82619.219;82622.765;82623.923;82624.394;82626.874;82628.033;82628.469;82629.628;82629.628;82633.164;82634.571;82634.571;82637.035;82638.185;82638.185;82639.579;82639.579;82640.029;82640.175;82642.598;82642.833;82643.010;82643.247;82643.475;82643.475;82646.668;82646.668;82646.892;82647.107;82647.107;82647.107;82648.877;82648.877;82650.466;82651.866;82651.866;82651.866;82654.822;82654.822;82655.048;82655.685;82656.467;82656.467;82657.240;82657.240;82657.240;82657.240
LXBV25,2,750,12,7,6030,82472.87991381397,87784.54073621597,5311.660822402002,True,322.137608700666,2.749531038999521,-616.855 423.452;617.092 194.178;-381.127 134.149;-744.364 4.087;103.040 -319.805;184.331 29.534;-375.950 -648.263;-680.307 -314.796;-49.236 406.494;-244.063 -157.375;473.277 -176.312;183.705 727.041,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;79225.905;79650.448;79738.207;79947.299;80196.536;80196.536;80330.204;80385.971;80464.338;80552.025;80610.662;80874.692;80924.437;81002.141;81051.113;81094.521;81332.539;81376.942;81396.209;81402.116;81422.095;81525.241;81545.200;81551.717;81551.717;81880.465;81880.465;81880.465;81904.067;81904.067;81904.067;81924.151;82047.155;82067.260;82083.133;82083.133;82086.905;82090.232;82093.997;82098.747;82098.998;82102.896;82102.934;82106.835;82236.506;82240.483;82243.032;82254.949;82254.949;82256.738;82257.042;82258.818;82262.678;82262.899;82264.679;82268.459;82268.459;82272.177;82272.287;82279.486;82299.259;82299.259;82322.120;82322.120;82323.239;82327.683;82368.440;82368.440;82368.440;82368.440;82389.541;82390.143;82397.297;82409.377;82409.377;82413.228;82420.063;82420.063;82420.640;82423.099;82423.099;82425.014;82425.014;82425.014;82427.892;82427.892;82430.224;82431.636;82431.659;82434.519;82435.466;82435.945;82438.789;82438.789;82440.194;82440.555;82441.482;82442.224;82442.487;82443.229;82446.056;82446.056;82447.005;82447.362;82447.722;82450.534;82450.534;82450.889;82453.681;82453.681;82454.037;82454.387;82455.246;82455.596;82455.596;82455.715;82455.715;82455.715;82457.105;82459.032;82459.032;82460.418;82460.418;82461.125;82461.297;82461.745;82461.921;82465.048;82465.580;82466.962;82468.340;82468.340;82468.698;82468.698;82469.050;82469.221;82469.226;82469.398;82469.727;82469.898;82470.142;82470.813;82470.985;82471.481;82471.481;82472.387;82472.387;82472.880
LXBV25,2,750,12,8,6030,82474.77290704998,87784.54073621597,5309.767829165998,True,310.98269331428935,2.8755317519999153,704.871 255.621;642.517 -356.586;68.884 -498.673;283.759 103.094;746.961 -63.666;-351.020 648.772;-416.747 235.727;-192.690 -724.253;342.457 -250.460;-667.598 -167.189;392.242 412.344;9.303 -140.662,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;81134.398;81160.278;81516.182;81656.427;81844.605;81930.334;82081.000;82144.668;82144.668;82187.912;82187.912;82209.109;82215.339;82215.339;82215.339;82218.608;82231.181;82234.417;82234.417;82237.420;82240.381;82240.381;82242.885;82242.885;82266.948;82266.948;82272.421;82272.421;82275.255;82279.657;82281.886;82284.062;82284.722;82287.682;82289.893;82290.457;82292.688;82295.614;82296.084;82298.349;82298.949;82301.790;82304.083;82304.426;82306.738;82309.547;82309.802;82312.145;82312.553;82314.910;82317.333;82319.977;82324.331;82327.276;82329.281;82331.629;82333.585;82335.931;82338.326;82340.881;82345.134;82348.071;82349.986;82352.323;82354.191;82356.526;82358.815;82359.255;82361.788;82364.107;82364.473;82366.805;82366.953;82369.597;82371.958;82371.958;82373.942;82375.480;82375.513;82377.070;82378.610;82378.613;82380.153;82380.153;82381.682;82386.980;82386.980;82391.147;82391.147;82393.419;82395.805;82398.387;82402.557;82405.456;82407.362;82409.626;82411.486;82413.747;82416.155;82416.155;82418.332;82418.332;82420.243;82422.107;82423.628;82423.645;82425.167;82425.169;82426.692;82426.692;82428.203;82433.026;82434.701;82436.968;82439.346;82441.890;82445.983;82448.934;82450.746;82453.030;82454.793;82457.078;82459.154;82459.154;82461.301;82463.292;82463.292;82465.239;82465.239;82467.031;82468.776;82468.776;82470.296;82470.296;82471.802;82473.294;82473.294;82474.773
LXBV25,2,750,12,9,6030,83391.15326620637,87784.54073621597,4393.387470009606,True,331.08269681199164,2.872994542000015,-378.830 -93.167;-573.827 184.450;-185.288 -726.718;222.131 77.764;-477.944 -531.568;337.235 436.953;-705.093 -254.817;607.823 211.604;114.950 -587.172;-159.775 731.685;179.278 -261.817;610.018 -436.182,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;81807.525;82040.226;82040.226;82156.187;82495.582;82495.582;82551.141;82610.784;82610.784;82721.286;82721.286;82762.200;82891.423;82894.667;82894.667;82906.524;82916.045;82916.045;82916.045;82916.045;82928.526;82946.966;82946.966;83068.051;83068.051;83081.142;83241.851;83241.851;83252.973;83265.845;83284.369;83287.229;83288.469;83291.328;83291.328;83292.571;83292.571;83296.607;83307.271;83307.271;83308.367;83308.459;83308.459;83318.709;83318.709;83318.745;83332.735;83332.735;83342.875;83346.477;83346.477;83347.536;83347.536;83347.536;83353.479;83353.479;83358.952;83364.345;83364.345;83369.277;83369.277;83370.366;83372.140;83372.140;83372.479;83373.507;83373.507;83373.507;83373.664;83376.459;83379.127;83379.127;83379.562;83379.562;83379.742;83380.721;83382.018;83382.018;83382.899;83382.899;83383.157;83383.157;83383.402;83384.372;83385.660;83385.660;83386.622;83386.622;83386.874;83386.874;83387.120;83387.120;83388.038;83388.340;83389.258;83390.276;83390.276;83390.916;83390.994;83391.037;83391.115;83391.142;83391.153;83391.153;83391.153;83391.153;83391.153;83391.153;83391.153;83391.153;83391.153;83391.153;83391.153;83391.153;83391.153;83391.153;83391.153;83391.153;83391.153;83391.153;83391.153;83391.153;83391.153;83391.153;83391.153;83391.153;83391.153;83391.153;83391.153;83391.153;83391.153;83391.153;83391.153;83391.153;83391.153;83391.153;83391.153;83391.153;83391.153;83391.153;83391.153;83391.153;83391.153;83391.153;83391.153;83391.153;83391.153;83391.153
LXBV25,2,750,12,10,6030,81747.58811636858,87784.54073621597,6036.95261984739,True,315.1582362877734,2.96476227400035,-389.038 -133.292;707.300 -249.144;380.096 -221.811;310.519 231.748;-38.303 451.460;-309.662 -566.792;-540.910 518.953;44.809 -453.396;-631.520 -402.407;-266.315 195.526;29.439 -1.020;-647.603 222.404,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;79337.958;79490.402;79762.468;79914.690;80223.870;80433.712;80668.104;80668.104;80708.499;80708.499;80723.622;80935.800;80935.800;81024.457;81252.347;81252.347;81323.785;81323.785;81323.785;81367.916;81379.658;81379.658;81471.057;81471.057;81506.961;81506.961;81518.104;81518.104;81532.060;81532.060;81535.192;81545.529;81558.833;81569.164;81572.268;81572.268;81572.268;81587.531;81611.145;81611.145;81618.583;81618.888;81626.326;81626.333;81632.924;81637.688;81638.979;81641.070;81648.709;81648.709;81652.065;81653.356;81654.569;81655.855;81658.321;81659.457;81660.739;81660.739;81660.739;81663.326;81663.326;81663.326;81667.706;81667.706;81671.400;81671.400;81672.624;81672.630;81672.705;81674.212;81674.697;81677.882;81679.129;81679.614;81682.770;81686.386;81686.386;81687.887;81688.370;81691.480;81692.715;81693.198;81694.202;81695.322;81695.433;81696.903;81697.386;81698.130;81699.583;81700.066;81701.018;81702.134;81702.243;81703.662;81704.144;81704.777;81708.350;81708.831;81711.897;81712.997;81712.997;81716.517;81716.997;81717.604;81721.096;81721.576;81724.565;81725.636;81725.636;81726.115;81726.585;81726.751;81727.430;81727.897;81727.897;81728.683;81728.683;81729.147;81731.279;81731.279;81731.733;81731.733;81731.735;81733.198;81733.198;81736.654;81736.657;81736.657;81737.256;81737.256;81737.815;81737.815;81737.815;81738.947;81739.211;81739.776;81741.641;81741.641;81742.251;81742.516;81742.857;81744.575;81744.840;81745.272;81746.984;81746.984;81747.588
LXBV25,2,750,12,11,6030,82150.02475625987,87784.54073621597,5634.515979956108,True,309.726495553751,2.9541587330004404,-489.339 45.289;134.535 -126.085;-200.149 -153.666;574.574 -157.728;112.200 -701.326;-340.278 -668.113;-508.595 396.993;536.878 215.162;-64.943 174.227;91.360 483.470;-202.608 722.102;-100.752 -447.010,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;79994.311;80445.491;80445.491;80838.456;80931.907;81042.335;81138.308;81138.308;81216.901;81216.901;81261.751;81378.597;81378.597;81385.572;81385.572;81445.963;81445.963;81463.907;81463.907;81530.107;81530.107;81533.019;81546.888;81568.018;81568.018;81583.778;81583.778;81586.531;81588.503;81596.859;81613.480;81621.119;81637.789;81653.392;81653.392;81669.678;81684.884;81684.884;81700.550;81700.550;81712.982;81720.289;81720.289;81723.936;81724.808;81735.718;81751.659;81766.200;81766.200;81769.028;81769.028;81769.028;81779.259;81780.831;81785.580;81787.153;81787.784;81789.358;81791.080;81797.307;81804.430;81806.605;81812.146;81819.179;81819.179;81820.758;81822.635;81822.635;81832.669;81842.586;81842.586;81842.586;81848.819;81858.621;81858.621;81864.781;81874.468;82042.189;82058.022;82062.290;82064.109;82072.066;82078.299;82078.299;82078.299;82084.315;82085.676;82085.711;82087.070;82088.409;82088.409;82088.409;82091.872;82092.198;82095.661;82099.103;82099.103;82102.087;82102.818;82102.825;82103.915;82106.150;82106.887;82107.709;82110.737;82114.480;82115.204;82117.899;82121.297;82121.297;82122.207;82122.939;82122.939;82123.663;82127.600;82127.600;82131.513;82135.405;82135.405;82136.217;82136.217;82136.944;82136.944;82136.944;82138.879;82138.938;82140.738;82142.424;82142.424;82144.105;82144.462;82145.583;82147.511;82147.511;82148.125;82149.667;82149.667;82150.025;82150.025;82150.025;82150.025;82150.025;82150.025
LXBV25,2,750,12,12,6030,82825.53335060312,87784.54073621597,4959.007385612858,True,308.82411897893064,2.8087388189997,-205.886 -721.055;-371.462 311.883;333.156 -617.979;564.052 -359.405;158.743 202.652;-409.038 -415.911;424.441 17.524;-588.025 4.866;-64.171 -55.427;236.463 -250.763;577.047 478.984;-427.663 615.550,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;80936.593;80936.593;81410.730;81410.730;81411.208;81412.199;81415.821;81415.821;81430.496;81430.496;81430.496;81430.548;81430.548;81430.570;81430.570;81430.580;81430.580;81430.582;81430.626;81430.626;81543.179;81783.027;81783.027;81783.027;81862.687;81865.086;81880.032;81882.373;81953.342;81953.342;82063.172;82063.172;82283.961;82283.961;82289.114;82289.114;82289.114;82301.715;82436.959;82449.556;82489.858;82489.858;82489.858;82498.190;82498.190;82503.286;82564.501;82569.581;82578.746;82578.746;82578.746;82578.771;82588.054;82595.293;82595.293;82595.293;82597.278;82597.278;82604.126;82626.170;82633.017;82635.701;82639.996;82642.542;82646.520;82646.520;82646.520;82648.258;82649.898;82651.265;82651.265;82658.015;82658.015;82660.025;82663.988;82663.988;82666.462;82666.462;82728.790;82728.790;82730.099;82730.099;82731.354;82733.637;82735.879;82737.617;82737.617;82738.869;82738.869;82739.868;82740.881;82740.881;82744.156;82744.156;82747.668;82748.216;82748.535;82750.483;82753.739;82753.739;82754.546;82754.546;82755.094;82755.304;82757.357;82759.608;82759.608;82761.846;82764.071;82764.071;82766.296;82768.508;82770.220;82770.220;82771.916;82771.916;82772.908;82774.818;82776.133;82778.044;82778.044;82781.249;82781.249;82781.453;82783.655;82785.320;82785.320;82786.305;82786.305;82789.487;82789.487;82789.682;82791.872;82792.849;82792.849;82796.008;82796.008;82797.897;82801.038;82801.038;82802.006;82803.883;82805.127;82807.004;82807.004;82810.105;82810.105;82810.105;82811.847;82812.660;82813.391;82814.204;82815.309;82815.309;82815.790;82815.790;82817.328;82818.259;82818.259;82818.739;82818.739;82819.196;82820.729;82820.729;82820.993;82820.993;82821.256;82821.350;82821.350;82825.533
