Algorithm,Dataset,Radius,Turbines,Seed,Calls,Objective,Ideal,WakeLoss,Feasible,MinSpacing,Seconds,Coordinates,Curve
LXVNS75,2,1000,10,21,6030,71269.40535685423,73153.78394684664,1884.3785899924114,True,367.8243760995518,2.6502255049999803,-562.862 780.096;222.318 -266.335;705.241 414.862;524.131 796.194;797.715 -520.597;-142.365 -857.455;-717.400 446.310;120.585 666.925;-172.713 95.772;475.590 -877.721,nan;nan;nan;nan;nan;nan;nan;69748.210;69748.210;70230.418;70230.418;70230.418;70230.418;70230.418;70230.418;70230.418;70230.418;70230.418;70230.418;70553.257;70553.257;70553.257;70553.257;70553.257;70553.257;70553.257;70553.257;70553.257;70553.257;70553.257;70553.257;70553.257;70553.257;70553.257;70553.257;70553.257;70553.257;70553.257;70553.257;70553.257;70553.257;70553.257;70553.257;70553.257;70553.257;70553.257;70553.257;70553.257;70553.257;70553.257;70553.257;70704.112;70704.112;70704.112;70704.112;70734.568;70734.568;70734.568;70734.568;70734.568;70734.568;70956.581;70956.581;70956.581;70956.581;71097.756;71097.756;71097.756;71097.756;71097.756;71097.756;71097.756;71097.756;71097.833;71097.833;71097.833;71097.833;71097.833;71097.833;71101.812;71101.812;71112.378;71140.624;71140.624;71140.624;71140.624;71140.624;71145.609;71154.830;71155.804;71155.804;71159.190;71159.190;71159.792;71163.577;71163.577;71163.577;71163.577;71164.271;71164.271;71165.674;71167.939;71167.939;71168.772;71169.267;71169.267;71169.880;71169.880;71170.068;71172.071;71172.071;71173.191;71173.191;71173.891;71173.891;71173.891;71174.011;71175.176;71175.176;71175.965;71175.965;71176.188;71176.188;71176.338;71176.338;71176.491;71176.491;71176.840;71176.840;71177.640;71177.640;71177.662;71177.662;71177.864;71177.864;71177.943;71177.943;71177.981;71177.981;71177.995;71177.995;71177.995;71177.997;71177.997;71177.998;71177.998;71177.999;71177.999;71178.000;71178.000;71178.000;71178.000;71178.000;71178.000;71178.000;71178.000;71178.000;71178.000;71178.000;71178.000;71207.172;71207.421;71207.421;71207.421;71207.421;71226.283;71226.283;71226.283;71226.283;71226.283;71226.283;71226.283;71226.283;71226.283;71226.283;71226.283;71226.283;71228.342;71230.811;71230.811;71230.811;71230.811;71230.811;71230.811;71230.811;71230.811;71230.811;71247.231;71247.231;71247.231;71247.231;71247.231;71247.231;71247.231;71247.231;71247.231;71247.231;71247.231;71247.231;71269.405;71269.405
LXVNS75,2,1000,10,22,6030,71137.98828835532,73153.78394684664,2015.795658491319,True,396.37144472764254,2.557070977999956,-165.624 884.180;695.576 -669.215;-276.822 -922.604;-671.333 656.658;88.538 213.567;469.520 847.687;-802.174 -287.492;309.595 -936.985;-240.373 -181.301;789.497 613.754,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;68356.298;68356.298;68356.298;68356.298;68888.613;68888.613;68888.613;68888.613;68889.535;68889.535;68889.535;68889.535;68889.535;68889.535;68889.535;68889.535;69114.651;69114.651;69114.651;69245.395;69245.395;69245.395;69928.340;69928.340;69928.340;69928.340;69928.340;70330.850;70330.850;70330.850;70331.445;70331.445;70447.692;70447.692;70656.484;70656.484;70656.484;70668.821;70671.530;70715.753;70716.731;70814.255;70828.279;70828.279;70828.279;70828.279;70835.507;70835.507;70838.899;70838.899;70848.169;70848.169;70848.169;70899.077;70906.220;70939.103;70939.103;70939.103;70941.132;70942.772;70943.995;70944.174;70946.157;70946.840;70946.840;70948.022;70948.380;70950.309;70950.309;70951.822;70951.822;70953.070;70954.937;70954.937;70956.339;70956.339;70957.113;70957.113;70958.160;70958.160;70958.160;70958.262;70958.262;70958.404;70958.755;70958.755;70959.059;70959.059;70959.461;70959.461;70959.461;70959.507;70959.624;70959.624;70959.673;70959.673;70959.673;70959.684;70959.684;70959.685;70959.694;70959.694;70959.694;70959.697;70959.697;70959.700;70959.704;70959.704;70959.720;70959.720;70959.731;70959.731;70959.731;70959.732;70959.732;70959.732;70959.732;70959.732;70959.732;70959.732;71019.636;71019.636;71019.636;71019.636;71019.636;71023.825;71023.825;71023.825;71023.825;71049.287;71049.376;71049.376;71049.376;71058.024;71058.764;71058.764;71058.764;71058.764;71066.239;71066.550;71066.550;71066.550;71066.550;71066.550;71073.132;71073.132;71073.132;71081.518;71081.518;71081.518;71081.518;71081.518;71081.518;71081.518;71081.518;71081.518;71081.518;71081.518;71081.754;71081.754;71081.754;71081.754;71133.134;71133.134;71137.988;71137.988
LXVNS75,2,1000,10,23,6030,70082.95257975163,73153.78394684664,3070.8313670950156,True,319.9579461816567,2.67124826700001,-924.419 -381.364;-683.692 563.088;-67.950 -534.112;417.170 275.219;100.396 -88.605;-652.250 -716.844;-451.885 -214.032;595.563 -71.164;285.631 -409.882;-580.755 260.140,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;68525.906;68525.906;68912.961;68912.961;69472.514;69472.514;69472.514;69472.514;69472.514;69472.514;69472.514;69472.514;69472.514;69472.514;69472.514;69472.514;69472.514;69472.514;69472.514;69472.514;69472.514;69472.514;69472.514;69472.514;69472.514;69472.514;69472.514;69472.514;69564.231;69564.231;69707.463;69707.463;69871.342;69871.342;69871.342;69871.342;69873.144;69873.144;69873.144;69873.144;69873.144;69946.650;69984.514;69984.514;69984.514;69984.514;69986.995;69986.995;69986.995;69986.995;69987.377;69987.377;70000.783;70010.535;70010.535;70010.535;70010.640;70024.332;70025.164;70029.360;70029.360;70030.085;70031.592;70031.592;70031.592;70034.149;70034.358;70034.358;70035.194;70035.194;70035.194;70036.090;70037.123;70037.123;70037.123;70037.491;70037.903;70037.903;70037.903;70038.101;70038.669;70038.669;70039.590;70039.590;70041.456;70041.456;70042.662;70042.662;70042.662;70042.704;70042.704;70042.731;70042.759;70042.759;70042.759;70042.769;70042.793;70042.793;70042.811;70042.811;70042.831;70042.831;70043.138;70043.138;70043.138;70043.138;70043.140;70043.140;70043.143;70043.143;70043.146;70043.146;70043.146;70043.146;70043.146;70043.146;70043.146;70043.146;70043.146;70043.146;70043.146;70043.146;70043.146;70082.953;70082.953;70082.953;70082.953;70082.953;70082.953;70082.953;70082.953;70082.953;70082.953;70082.953;70082.953;70082.953;70082.953;70082.953;70082.953;70082.953;70082.953;70082.953;70082.953;70082.953;70082.953;70082.953;70082.953;70082.953;70082.953;70082.953;70082.953;70082.953;70082.953;70082.953;70082.953;70082.953;70082.953;70082.953;70082.953;70082.953;70082.953;70082.953
LXVNS75,2,1000,10,24,6030,71302.99699557423,73153.78394684664,1850.7869512724137,True,425.4338237187986,2.7003009309999015,478.065 76.529;774.785 595.489;-360.951 -73.218;-95.793 361.277;-357.456 -927.788;-345.404 890.784;194.415 -240.546;786.144 -557.949;294.063 -730.303;-907.013 419.436,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;67754.279;67754.279;69049.979;69049.979;69257.225;69257.225;70352.212;70352.212;70352.212;70352.212;70352.212;70352.212;70352.212;70352.212;70352.212;70352.212;70455.421;70455.421;70569.463;70569.463;70643.608;70643.608;70733.219;70733.219;70733.219;70733.219;70733.219;70733.219;70733.219;70733.219;70744.978;70744.978;70744.978;70744.978;70744.978;70744.978;70794.932;70794.932;70809.077;70864.687;70960.516;70960.516;70964.588;71002.950;71002.950;71017.733;71017.733;71017.733;71017.733;71017.733;71018.943;71018.943;71019.680;71020.074;71020.074;71023.395;71023.395;71026.005;71026.393;71027.358;71033.106;71033.106;71048.798;71048.798;71048.798;71049.198;71049.633;71050.002;71050.661;71050.661;71050.661;71050.911;71051.340;71051.340;71052.203;71052.203;71053.168;71053.168;71055.010;71055.010;71055.010;71055.046;71055.046;71055.095;71055.095;71055.124;71055.124;71055.136;71055.164;71055.164;71055.164;71055.170;71055.189;71055.189;71055.193;71055.193;71055.197;71055.197;71055.207;71055.207;71055.228;71055.228;71055.228;71055.228;71055.228;71055.229;71055.245;71055.245;71100.071;71100.071;71100.071;71100.071;71100.071;71186.779;71186.779;71233.681;71233.681;71233.681;71233.681;71233.681;71233.681;71233.681;71233.681;71233.681;71234.266;71234.266;71234.266;71234.266;71234.266;71234.266;71234.266;71234.266;71234.266;71234.266;71234.266;71234.266;71234.266;71234.266;71234.266;71234.266;71255.844;71255.844;71255.844;71255.844;71292.391;71292.391;71292.391;71294.740;71294.740;71294.740;71294.740;71294.740;71294.740;71294.740;71294.740;71294.740;71302.997;71302.997
LXVNS75,2,1000,10,25,6030,70897.9102602039,73153.78394684664,2255.8736866427353,True,417.1563129047394,2.608583748000001,-325.803 373.334;440.947 -840.924;-4.792 -531.663;-429.895 -338.861;497.761 -213.963;495.626 598.704;-824.870 -529.489;-868.710 -18.722;-544.218 -838.122;-130.830 -18.817,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;68663.956;68663.956;68663.956;68663.956;68663.956;68663.956;68663.956;68663.956;68814.932;68814.932;68814.932;68814.932;68814.932;68814.932;68814.932;68814.932;68814.932;68814.932;68814.932;68814.932;68881.761;68881.761;68881.761;68881.761;68881.761;68881.761;69604.022;69604.022;69604.022;69604.022;69604.022;69604.022;69604.022;69604.022;69604.022;69604.022;69654.439;69654.439;69654.439;69654.439;69745.754;69745.754;69745.754;69745.754;69745.754;69745.754;69745.754;69745.754;69745.754;69762.715;69762.715;69762.715;69762.715;69762.715;69821.299;69821.299;69880.260;70011.903;70121.762;70131.419;70132.944;70132.944;70271.080;70271.080;70455.612;70455.612;70458.817;70458.817;70472.542;70472.542;70472.542;70472.542;70472.542;70472.542;70472.542;70533.732;70533.732;70554.615;70555.281;70642.771;70643.324;70647.334;70647.334;70651.782;70651.782;70653.277;70656.758;70657.096;70657.096;70658.899;70683.231;70683.231;70683.231;70684.417;70685.859;70685.859;70686.739;70686.739;70688.298;70688.298;70696.019;70696.019;70710.433;70710.433;70710.433;70710.594;70713.272;70713.272;70713.514;70713.514;70713.514;70713.550;70714.453;70714.453;70717.650;70717.650;70717.650;70717.675;70717.675;70717.684;70717.923;70717.923;70717.923;70717.929;70718.334;70718.334;70718.334;70718.338;70718.338;70718.340;70718.615;70718.615;70718.615;70718.617;70718.698;70718.698;70718.698;70718.698;70718.698;70718.698;70828.612;70828.612;70847.464;70847.891;70847.891;70847.891;70847.891;70847.891;70875.137;70875.137;70875.137;70875.137;70875.723;70875.723;70875.723;70875.723;70875.723;70893.321;70893.321;70893.321;70893.321;70893.321;70893.321;70893.321;70893.321;70893.321;70893.321;70893.321;70893.321;70893.321;70893.321;70893.321;70893.321;70893.321;70893.321;70893.321;70893.321;70897.910;70897.910;70897.910;70897.910;70897.910;70897.910;70897.910;70897.910;70897.910;70897.910;70897.910
LXVNS75,2,1000,10,26,6030,71156.35960508035,73153.78394684664,1997.4243417662947,True,317.8489393230394,2.7067911340000137,31.559 747.422;-644.187 764.865;12.658 274.369;639.696 65.165;853.385 521.166;810.850 -476.869;-794.955 -376.823;-792.679 483.835;-6.820 -170.057;-211.013 -489.045,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;69657.403;69657.403;69657.403;69657.403;69657.403;69657.403;69657.403;69657.403;69800.793;69800.793;69800.793;69800.793;69800.793;69800.793;69800.793;69800.793;69925.528;69925.528;69925.528;69925.528;69991.259;69991.259;69991.259;69991.259;69991.259;69991.259;69991.259;69991.259;69991.259;69991.259;69991.259;69991.259;70027.151;70027.151;70041.636;70606.077;70606.077;70606.077;70606.077;70649.456;70649.456;70649.456;70651.198;70651.198;70709.128;70709.128;70709.128;70709.128;70771.362;70771.362;70771.432;70825.282;70826.633;70826.633;70915.637;70915.637;70915.637;70915.637;70915.999;70919.745;70938.881;70938.881;70941.212;70941.954;70942.645;70944.002;70944.805;70945.021;70945.412;70946.331;70946.331;70947.864;70947.864;70948.779;70949.714;70949.714;70951.323;70951.323;70952.101;70952.101;70952.101;70952.346;70953.226;70953.226;70953.285;70953.315;70953.530;70953.530;70955.308;70955.308;70955.697;70955.697;70957.318;70957.318;70958.210;70958.210;70958.210;70958.239;70958.239;70958.259;70958.259;70958.268;70958.580;70958.580;70958.580;70958.583;70958.637;70958.637;70958.637;70958.639;70958.639;70958.640;70958.640;70958.641;70958.641;70958.642;70958.644;70958.644;70958.644;70958.644;70958.644;70958.644;70958.644;70958.644;70958.644;70958.644;70958.644;70958.644;70958.644;70958.644;70958.644;70958.644;70958.644;70958.644;70958.644;70958.644;70958.644;70958.644;70958.644;70958.644;70958.644;70958.644;70958.644;70960.219;70960.219;70960.219;70960.219;70960.219;70989.471;70989.471;70989.471;70989.471;70989.471;70995.682;70996.334;70996.334;70996.334;70996.334;71044.157;71153.692;71153.692;71153.692;71153.692;71153.692;71153.692;71153.692;71153.692;71156.360
LXVNS75,2,1000,10,27,6030,71103.31027484569,73153.78394684664,2050.4736720009532,True,331.07466594264685,2.559326096000177,400.086 -307.194;434.223 -884.661;546.314 687.315;-567.598 697.313;-784.474 262.215;883.591 -463.799;622.494 38.960;407.372 290.620;-294.478 451.547;32.060 -689.468,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;68974.390;68974.390;69536.207;69536.207;69536.207;69536.207;69536.207;69536.207;69536.207;69536.207;69536.207;69536.207;69813.448;69813.448;70285.050;70285.050;70285.050;70285.050;70285.050;70285.050;70285.050;70285.050;70424.739;70424.739;70424.739;70424.739;70424.739;70424.739;70424.739;70424.739;70424.739;70424.739;70424.739;70424.739;70424.739;70424.739;70425.508;70504.434;70504.434;70504.434;70504.434;70525.207;70744.050;70744.050;70744.121;70744.121;70744.427;70744.427;70744.427;70745.459;70745.459;70745.459;70756.191;70761.477;70761.477;70762.456;70762.457;70762.457;70762.457;70763.153;70763.194;70763.194;70763.537;70764.118;70765.045;70765.045;70765.268;70766.491;70766.491;70767.181;70767.441;70767.626;70767.626;70768.056;70768.083;70768.179;70768.528;70768.528;70769.410;70769.410;70772.446;70772.446;70772.446;70772.588;70772.680;70772.680;70772.863;70772.863;70772.863;70772.913;70772.963;70772.963;70773.093;70773.093;70773.747;70773.747;70774.325;70774.325;70774.325;70774.329;70774.975;70774.975;70776.273;70776.273;70776.273;70776.274;70776.289;70776.289;70776.289;70776.289;70776.364;70776.364;70776.366;70776.366;70776.366;70786.690;71030.642;71030.642;71030.642;71030.642;71030.642;71030.642;71030.642;71030.642;71030.642;71030.642;71030.642;71030.642;71030.642;71030.642;71030.642;71030.642;71030.642;71030.642;71030.642;71030.642;71030.642;71030.642;71030.642;71030.642;71030.642;71050.654;71050.654;71102.923;71103.310;71103.310;71103.310;71103.310;71103.310;71103.310;71103.310;71103.310;71103.310;71103.310;71103.310;71103.310;71103.310;71103.310;71103.310;71103.310;71103.310;71103.310;71103.310;71103.310
LXVNS75,2,1000,10,28,6030,70946.33402550047,73153.78394684664,2207.4499213461677,True,316.0652558072841,2.6332404710001356,-865.802 -295.313;-370.704 -908.035;135.505 722.719;837.595 -546.185;279.956 -665.598;-693.452 208.504;-147.174 -101.009;55.246 211.997;-865.009 473.958;38.593 -380.192,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;68442.573;68442.573;68442.573;68442.573;68712.614;68712.614;68712.614;68712.614;68712.614;68712.614;68712.614;68712.614;68712.614;68712.614;68712.614;68712.614;69244.649;69244.649;69244.649;69244.649;69244.649;69244.649;69244.649;69244.649;69244.992;69611.260;69611.260;69611.260;69611.260;69611.260;69622.614;69681.960;69681.960;69760.884;69766.587;69766.587;69916.730;69916.730;69916.730;69968.999;70092.818;70092.818;70106.019;70106.019;70106.079;70106.079;70106.079;70151.363;70151.363;70180.270;70180.270;70180.270;70181.149;70181.149;70181.868;70181.868;70181.964;70181.964;70182.046;70184.159;70184.159;70186.560;70186.632;70186.996;70187.086;70203.220;70203.396;70203.703;70204.118;70204.118;70204.589;70204.627;70204.682;70204.871;70204.906;70205.045;70205.249;70205.249;70206.546;70206.546;70206.546;70206.623;70206.663;70206.666;70206.666;70206.701;70206.701;70206.749;70206.749;70206.777;70206.837;70206.837;70206.837;70206.849;70207.058;70207.058;70207.085;70207.085;70207.085;70207.088;70207.093;70207.093;70207.152;70207.152;70207.152;70207.153;70207.157;70207.157;70207.157;70207.157;70207.157;70207.157;70209.554;70231.885;70261.253;70261.253;70263.972;70560.184;70560.184;70560.184;70560.184;70560.184;70560.184;70560.184;70560.184;70560.184;70561.297;70562.392;70562.392;70562.392;70562.392;70562.392;70562.392;70579.604;70579.604;70579.604;70579.638;70672.606;70672.606;70672.606;70672.606;70675.904;70675.904;70818.846;70818.855;70818.855;70847.950;70946.334;70946.334;70946.334;70946.334;70946.334;70946.334;70946.334;70946.334;70946.334;70946.334;70946.334
LXVNS75,2,1000,10,29,6030,71273.67475855284,73153.78394684664,1880.1091882938053,True,347.63943289205235,2.5800018530001125,644.616 -577.694;300.869 723.918;-35.351 -928.197;-446.843 -201.577;-121.371 198.042;-897.893 -8.736;210.868 -301.286;-801.140 -587.471;-273.273 510.739;843.943 505.111,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;69000.146;69000.146;69000.146;69000.146;69352.562;69352.562;69352.562;69352.562;69352.562;69352.562;69645.214;69645.214;70131.644;70131.644;70131.644;70131.644;70301.037;70301.037;70301.037;70301.037;70561.715;70561.715;70587.040;70587.040;70587.040;70587.040;70587.040;70587.040;70587.040;70587.040;70629.444;70629.444;70629.444;70629.444;70629.444;70629.444;70629.444;70629.444;70706.988;70706.988;70750.405;70750.405;70757.002;70757.002;70757.002;70757.002;70757.709;70757.709;70859.952;70859.952;70860.875;70860.875;70860.875;70860.875;70860.875;70867.132;70867.132;70890.503;70905.628;70905.628;70906.020;70908.518;70908.518;70910.390;70910.495;70912.489;70913.727;70914.284;70917.012;70917.012;70918.269;70918.340;70926.364;70926.364;70926.364;70927.166;70931.867;70931.867;70933.473;70933.473;70933.473;70933.630;70933.630;70933.790;70933.790;70933.860;70933.860;70933.920;70934.290;70934.290;70934.290;70934.343;70934.347;70934.369;70934.460;70934.460;70934.564;70934.564;70934.564;70934.569;70934.760;70934.760;70935.222;70935.222;70936.514;70936.514;70936.544;70936.544;70936.544;70936.546;70936.546;70936.546;70936.908;70936.908;70936.966;70936.966;71132.496;71132.496;71132.496;71132.496;71132.496;71132.496;71132.496;71132.496;71132.496;71132.496;71132.496;71176.863;71223.247;71223.247;71223.247;71223.247;71223.247;71223.247;71223.247;71223.247;71223.247;71223.247;71223.247;71223.247;71223.247;71223.247;71223.247;71223.247;71223.247;71223.247;71240.995;71240.995;71240.995;71245.945;71269.193;71269.193;71269.193;71269.193;71269.193;71269.193;71273.675;71273.675;71273.675;71273.675;71273.675;71273.675;71273.675;71273.675;71273.675;71273.675
LXVNS75,2,1000,10,30,6030,71543.67237860375,73153.78394684664,1610.1115682428936,True,339.2415248827403,2.7091499379998822,428.279 -887.765;269.278 -579.568;890.824 -395.704;-725.614 -0.740;-422.914 -884.087;333.710 13.903;59.297 991.190;56.320 209.197;-673.352 463.102;807.855 497.064,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;70006.405;70006.405;70460.328;70460.328;70562.713;70562.713;70679.075;70679.075;70679.075;70679.075;70808.362;70808.362;70808.362;70808.362;70808.362;70808.362;70808.362;70808.362;70808.362;70808.362;70808.362;70808.362;70808.362;70808.362;70858.128;70858.128;71134.142;71134.142;71134.142;71134.142;71134.353;71134.353;71158.379;71158.379;71158.379;71158.379;71175.403;71175.403;71175.501;71175.501;71176.397;71176.397;71176.397;71176.397;71176.397;71176.397;71177.845;71177.845;71177.845;71177.845;71177.845;71177.845;71177.845;71178.799;71179.745;71181.104;71182.852;71183.322;71183.322;71184.550;71184.550;71185.099;71186.127;71186.127;71187.261;71187.261;71188.341;71188.341;71189.357;71189.357;71189.357;71189.483;71190.034;71190.034;71190.230;71190.230;71190.899;71190.899;71191.039;71191.039;71191.112;71191.112;71191.379;71191.379;71191.574;71191.574;71191.574;71191.587;71191.587;71191.593;71191.663;71191.663;71191.663;71191.668;71191.668;71191.671;71191.704;71191.704;71191.704;71191.705;71191.718;71191.718;71191.718;71191.718;71191.741;71191.741;71218.790;71218.790;71218.790;71218.790;71218.790;71218.790;71218.790;71218.790;71218.790;71218.790;71370.433;71370.433;71370.433;71370.433;71370.433;71370.433;71370.433;71370.433;71370.433;71370.433;71387.852;71389.615;71389.615;71389.615;71389.615;71389.615;71389.615;71395.814;71430.508;71430.508;71430.508;71430.508;71430.508;71430.508;71455.233;71455.233;71455.233;71455.233;71455.233;71455.233;71455.233;71455.233;71455.233;71455.233;71455.233;71455.233;71455.233;71455.233;71465.731;71543.672
LXVNS25,2,500,10,1,6030,66729.05724296288,73153.78394684664,6424.72670388376,False,296.68261883750245,2.9287567339999896,-446.860 -122.973;-26.864 198.245;163.293 436.602;496.894 -53.753;58.096 -475.592;371.855 -331.693;-159.376 473.701;-427.709 229.974;270.323 137.783;28.617 -159.503,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
LXVNS25,2,500,10,2,6030,66188.15525327309,73153.78394684664,6965.628693573555,True,310.14022904561625,2.866282783000088,473.917 144.349;447.268 -177.596;-268.562 -369.204;127.351 121.203;-408.777 286.955;-499.526 -9.612;-66.553 368.597;70.706 -471.037;241.559 428.876;-154.189 -12.202,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;65235.026;65235.026;65235.026;65235.026;65393.506;65515.787;65515.787;65515.787;65515.787;65515.787;65515.787;65515.787;65515.787;65515.787;65515.787;65537.640;65575.123;65575.123;65575.123;65575.123;65575.123;65575.123;65575.123;65575.123;65575.123;65575.123;65632.418;65632.678;65632.678;65632.678;65632.678;65632.678;65632.678;65888.168;65895.640;65895.640;65895.640;65895.640;65895.640;65895.640;65895.640;65895.640;65895.640;65895.640;65895.640;65895.640;65895.640;65895.640;65895.640;65895.640;65895.640;65895.640;65895.640;65895.640;65895.640;66188.155;66188.155;66188.155;66188.155;66188.155;66188.155;66188.155;66188.155;66188.155
LXVNS25,2,500,10,3,6030,66007.73033184848,73153.78394684664,7146.0536149981635,False,294.46535915253156,2.8971714780000184,278.632 -399.520;429.979 210.926;-195.575 26.175;-493.631 -69.403;-416.158 256.687;216.762 -61.921;216.040 447.977;-242.607 -280.743;-22.385 -498.980;16.067 230.912,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
