Experiment,Algorithm,Budget,Calls,Spacing,Dataset,Radius,Turbines,Seed,Objective,Ideal,WakeLoss,Feasible,MinSpacing,Seconds,Coordinates
hornsrev,DE,6030,6030,4D,3,500,4,5,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,311.620962066184,1.9591104400001313,392.9720 143.1053;166.4821 357.1379;-266.9271 -104.2707;-26.4145 -387.5829
hornsrev,DE,6030,6030,4D,3,500,4,6,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,417.94857785269386,1.9613846269999158,-163.1146 -353.9284;-275.1279 261.6152;432.5081 160.1991;290.9846 -233.0593
hornsrev,DE,6030,6030,4D,3,500,4,7,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,421.2492314319365,1.9217893089999052,-162.2988 -0.1175;179.2300 352.5321;323.9330 -91.2359;-38.0718 -402.6328
hornsrev,DE,6030,6030,4D,3,500,4,8,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,422.34443421381735,1.904810324999744,214.9175 76.4560;-240.1504 3.2521;-94.8644 399.8208;136.9417 -351.4419
hornsrev,DE,6030,6030,4D,3,500,4,9,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,338.7966502544243,1.9470790780001153,110.6508 487.4828;-89.4143 -315.1953;400.6503 184.4426;-217.7502 404.2006
hornsrev,DE,6030,6030,4D,3,500,4,10,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,390.77285262106426,2.014444836000166,-347.7620 -347.6668;-170.9888 380.5231;339.6581 -78.6850;227.9598 295.7838
hornsrev,DE,6030,6030,4D,3,500,4,11,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,349.18324371458255,1.9687675919999492,189.2912 -452.3216;378.2605 212.5927;-231.2329 -364.7031;-304.3360 -23.2578
hornsrev,DE,6030,6030,4D,3,500,4,12,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,359.465442369916,1.9768802810003763,-438.9995 202.0381;168.3604 413.0992;251.9727 -44.3410;-0.0690 -300.6423
hornsrev,DE,6030,6030,4D,3,500,4,13,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,445.693348667064,1.8647840560001896,466.5642 -102.1341;-79.2089 425.4301;-438.0188 48.2096;357.7986 337.8683
hornsrev,DE,6030,6030,4D,3,500,4,14,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,380.8514455214078,1.9275035330001629,135.7219 368.2327;-407.5647 -139.1511;18.1054 5.9977;296.3764 -305.3807
