Spacing,Greedy,Iterations,Evaluations,Dataset,Radius,Turbines,Run,Objective,WakeLoss,Violation,Feasible,Seconds,Coordinates
4D,False,100,3030,2,500,4,18,29081.57939794758,179.93418079108233,0.0,True,0.21110422500009918,16.6659 198.7232;-32.1191 -498.9673;232.1533 442.8372;-104.2577 -156.5479
4D,False,100,3030,2,500,4,19,29097.90205508357,163.61152365509042,0.0,True,0.21726145499997074,-23.9683 -499.4160;-298.0322 22.9366;-280.2898 403.6069;499.4796 22.8074
4D,False,100,3030,2,500,4,20,29144.977803651866,116.53577508679518,0.0,True,0.20827954700007467,426.3369 -261.2219;452.7918 212.0157;-269.2309 409.0514;-412.5391 -31.8950
4D,False,100,3030,2,500,4,21,28982.925629165733,278.58794957292776,0.0,True,0.20939582100004372,499.1820 -28.5890;351.0302 -356.0587;-268.4805 414.1504;-424.8271 -263.6701
4D,False,100,3030,2,500,4,22,29091.520880661705,169.992698076956,0.0,True,0.20271893999995427,454.0123 -18.9873;-256.5179 394.0992;126.0561 -454.1059;-478.8216 -16.8472
4D,False,100,3030,2,500,4,23,29058.611073028012,202.90250571064826,0.0,True,0.2032728720000705,440.2603 237.0040;-463.7023 -186.9812;314.5793 -388.6384;-434.9969 246.5313
4D,False,100,3030,2,500,4,24,29094.82886086634,166.68471787232193,0.0,True,0.2080795729999636,181.1897 -466.0153;446.3430 -111.2587;-484.8091 122.3116;-143.7385 478.8887
4D,False,100,3030,2,500,4,25,29085.648422929586,175.86515580907508,0.0,True,0.2136092660000486,36.4152 -498.6722;-321.3309 383.0750;-483.0596 17.1573;499.1433 29.2573
4D,False,100,3030,2,500,4,26,29105.982603478988,155.53097525967314,0.0,True,0.2182936179999615,210.2571 453.6430;382.4825 27.3524;-498.5339 38.2605;184.8252 -464.5855
4D,False,100,3030,2,500,4,27,28992.062617691998,269.450961046663,0.0,True,0.20162903599998572,-424.8400 -263.6493;-1.0650 490.4882;115.8679 173.7030;423.6797 -265.5099
4D,False,100,3030,2,500,4,28,29080.207868095687,181.30571064297328,0.0,True,0.20624313099995106,-481.4884 -134.7919;124.4782 -484.2573;-37.4143 498.5982;-283.9419 165.1550
4D,False,100,3030,2,500,4,29,28995.61969009162,265.89388864704233,0.0,True,0.20979365299990604,455.4125 -32.0096;-400.4035 191.3839;82.5057 493.1458;6.2938 -499.9524
4D,False,100,3030,2,500,4,30,29055.154306071163,206.35927266749786,0.0,True,0.2029699670000582,-295.3650 403.4346;-498.8313 -34.1656;466.6436 -24.5047;340.3058 -366.3222
4D,False,100,3030,2,750,8,1,57154.82732242835,1368.199835048974,0.0,True,0.646102082000084,574.3945 -482.2561;135.7741 -150.7695;419.3397 621.8152;725.4270 190.4085;-107.6226 739.2302;-261.6437 -702.8747;-596.5159 -342.8448;-610.7765 173.9137
4D,False,100,3030,2,750,8,2,57282.96474313855,1240.0624143387686,0.0,True,0.6372399780000251,193.8295 -723.3630;-657.4322 -248.5037;274.7283 -253.1451;644.3994 170.5509;123.1840 691.4722;-503.2592 79.1578;-525.1134 514.0319;-217.7154 -597.1047
4D,False,100,3030,2,750,8,3,57378.22857481819,1144.798582659132,0.0,True,0.6766990060000353,-653.4581 353.9587;-231.4253 158.9749;43.0503 748.6570;9.0113 -732.4148;312.5261 -230.7370;737.8110 -87.7264;552.4649 371.9643;-663.3193 -348.5428
4D,False,100,3030,2,750,8,4,57100.052730086565,1422.9744273907563,0.0,True,0.671931083000004,555.6971 311.6473;-127.0104 -358.2845;740.1663 -121.0533;-132.5534 -727.3575;118.3814 25.8183;526.1446 -534.4828;-633.8737 286.2459;-450.3943 599.5768
4D,False,100,3030,2,750,8,5,57235.090278189135,1287.936879288187,0.0,True,0.702948847000016,590.1742 -336.5478;502.3343 466.8347;-162.3295 -250.4804;645.8646 -29.2956;-666.9825 -28.2640;-641.5194 337.7349;339.4952 -621.8298;-135.2963 737.6956
4D,False,100,3030,2,750,8,6,57149.4980862584,1373.5290712189235,0.0,True,0.6760401340000044,497.3951 -318.5479;-719.6156 -12.3635;583.2210 402.1052;177.4254 -679.4653;749.0415 22.7485;-326.1551 641.3104;215.6034 718.3404;-64.0840 29.4748
4D,False,100,3030,2,750,8,7,57254.27943695703,1268.7477205202886,0.0,True,0.6933539419999306,654.9454 278.2740;369.5829 -556.1774;-596.7701 -397.0804;-565.9804 -38.5396;-167.5729 -731.0398;746.6490 -34.4543;-312.8297 363.3930;460.6003 574.5466
4D,False,100,3030,2,750,8,8,57408.68345423503,1114.343703242288,0.0,True,0.7166324089999989,522.3043 -209.0816;-427.3142 76.3790;-592.6102 442.9538;-477.7621 -578.1300;-642.8489 -234.3600;74.5958 745.3280;574.8716 424.4781;320.9699 -647.8791
4D,False,100,3030,2,750,8,9,57514.24763733967,1008.7795201376503,0.0,True,0.6623409089999086,628.3885 229.9935;-295.2811 -666.2892;494.5767 508.7503;-716.3750 -107.6155;466.5590 -456.2713;-371.4100 631.9425;-561.9672 -440.1841;633.8855 -113.3343
4D,False,100,3030,2,750,8,10,57083.2937697888,1439.733387688524,0.0,True,0.6520179750000352,-629.7700 153.5320;153.0280 -167.5428;-495.4024 478.9084;282.1213 682.6889;-523.6433 -159.6788;659.8100 356.5321;686.7639 -181.5646;-100.6918 -644.3441
4D,False,100,3030,2,750,8,11,57598.38961264749,924.637544829835,0.0,True,0.6611592280000878,341.2797 -635.4220;-213.2528 362.6490;-296.4088 665.7969;704.0080 112.6860;-400.2284 -634.2841;-468.7616 -270.5231;667.5519 -250.0393;-287.7896 -5.5296
4D,False,100,3030,2,750,8,12,57138.89114068941,1384.1360167879102,0.0,True,0.6642124229999808,90.5978 -742.0436;-345.8315 661.7979;-581.7534 -279.5295;-391.6320 -24.6026;343.1534 600.1190;596.1594 233.7296;486.5695 -549.2861;-482.0688 374.6411
4D,False,100,3030,2,750,8,13,57164.14522001245,1358.8819374648738,0.0,True,0.6334308619999547,-503.3055 379.5145;-657.6960 42.2401;431.9788 328.9535;55.1397 734.5758;-222.5481 -406.7628;542.2172 -205.9471;22.2559 -746.3261;117.2458 -42.8424
4D,False,100,3030,2,750,8,14,57192.13674384191,1330.8904136354104,0.0,True,0.6441073449999521,747.8222 -56.1941;-749.7572 -13.5237;689.0851 290.7531;29.5768 -245.3678;-454.0614 596.9323;388.3847 625.8979;-613.0254 -432.0878;512.8250 -510.7055
4D,False,100,3030,2,750,8,15,57161.847716380624,1361.1794410966977,0.0,True,0.6255068099999335,-700.8639 215.5884;568.3490 482.6469;-618.4406 -422.1210;21.4040 722.4154;-61.4676 -151.7646;225.2701 -683.9869;710.7898 187.0130;-465.5898 480.8693
4D,False,100,3030,2,750,8,16,57689.65012261947,833.3770348578546,0.0,True,0.6330546650000315,-642.5628 -386.7629;209.2188 -392.1685;512.6264 64.9779;-325.4202 366.3055;-34.4484 -748.4050;-76.0448 722.9277;-461.1524 80.1390;653.5319 365.8172
4D,False,100,3030,2,750,8,17,57051.85407458909,1471.1730828882282,0.0,True,0.6405025819999537,-467.4832 -586.4787;749.9914 3.2552;176.0344 -286.4881;451.3083 -598.7476;-254.8370 13.5489;-255.1877 705.2512;178.6937 498.5097;-693.8750 224.6643
4D,False,100,3030,2,750,8,18,57756.57379227316,766.4533652041646,0.0,True,0.6352731810000023,238.8426 -710.9527;-555.9298 -252.6924;-471.4566 134.7828;93.2030 713.9281;-583.9283 470.6674;626.3722 -253.0681;-500.2009 -558.8371;699.4040 116.0319
4D,False,100,3030,2,750,8,19,57582.044766952946,940.9823905243757,0.0,True,0.6928709379999418,-583.5654 409.3655;615.9695 393.6055;-516.4572 -268.0089;114.0133 741.2311;-355.1960 -629.1342;491.8411 -530.1173;685.6614 -246.4848;-542.1871 72.2520
4D,False,100,3030,2,750,8,20,57381.98401865059,1141.0431388267316,0.0,True,0.6911601159999918,-516.0598 -496.2963;-718.5856 -81.4277;242.7372 674.6805;-367.5370 591.5109;688.3944 297.6697;128.1544 -721.4494;-451.6126 279.3411;671.3640 -85.5393
4D,False,100,3030,2,750,8,21,56897.76441856467,1625.26273891265,0.0,True,0.670545754999921,557.7635 242.3147;132.7767 -299.0184;-276.3380 13.9527;-275.9472 695.2698;260.0881 -701.9555;368.4551 641.9405;-390.1885 -526.9899;-739.6922 -123.9167
4D,False,100,3030,2,750,8,22,57231.77826479864,1291.2488926786828,0.0,True,0.7386717599999884,20.3481 -95.3994;-701.5301 99.2542;-195.2700 -712.4275;387.2501 376.5317;144.4123 723.3597;695.2788 -276.0552;-539.0103 458.1537;-540.6248 -393.5920
4D,False,100,3030,2,750,8,23,57063.492463818315,1459.5346936590067,0.0,True,0.6838147250000475,-523.3066 313.3294;570.3271 -184.1761;344.7396 665.7447;267.3517 -698.9862;-320.1802 -676.8659;-177.3572 711.9250;45.9398 137.3480;-473.8382 -177.8612
4D,False,100,3030,2,750,8,24,56968.21198365087,1554.8151738264496,0.0,True,0.6694639139999481,497.2051 74.3664;92.7854 -397.3593;27.4398 -745.0913;-640.8634 246.8412;-569.4220 -351.1020;-307.3653 621.2249;421.1820 620.3464;50.0147 224.6714
4D,False,100,3030,2,750,8,25,57137.31703049995,1385.7101269773702,0.0,True,0.6839257350000025,748.9092 -38.5013;-505.7393 -496.8582;573.5677 -483.2391;-64.8477 747.1913;30.7821 34.2541;-597.5495 72.7519;610.8928 396.5839;-316.6970 404.3294
4D,False,100,3030,2,750,8,26,57431.38197118741,1091.645186289912,0.0,True,0.670411720000061,-724.4062 -3.0153;-599.6203 342.7570;-306.0608 -684.7092;-390.5419 -366.1759;648.3789 373.4007;727.6348 -92.1534;343.0461 -588.4527;-348.6939 646.1282
4D,False,100,3030,2,750,8,27,57078.0427974538,1444.984360023518,0.0,True,0.7219161420000546,521.9300 -538.1190;-423.3464 303.4153;710.2177 -176.2739;-517.9381 -539.7558;-38.9032 -748.9903;-361.3434 640.6917;312.5975 103.6903;691.7431 289.8127
4D,False,100,3030,2,750,8,28,56938.62908276735,1584.3980747099704,0.0,True,0.6812783799999806,626.7863 411.8721;-470.3436 -432.1107;561.6361 -497.0032;118.8032 253.8500;-530.1508 200.5006;39.0422 -748.9831;738.1309 -104.3030;60.6805 747.5411
4D,False,100,3030,2,750,8,29,57088.19217509679,1434.834982380533,0.0,True,0.648770792999926,-551.8760 -506.9601;-190.5620 -60.9279;273.1407 316.0618;-248.9050 707.4853;569.6149 -487.8752;113.2123 -740.2382;749.9613 7.6187;-635.6131 310.3018
4D,False,100,3030,2,750,8,30,57416.931477576814,1106.095679900507,0.0,True,0.6475950580000926,-189.4959 707.4149;504.6844 -368.1238;-122.6471 -728.9797;630.9702 405.4178;-739.2272 80.2191;-644.1186 -359.3323;237.0165 541.2868;542.2462 -43.4230
4D,False,100,3030,2,1000,8,1,57708.43555400913,814.5916034681941,0.0,True,0.6587715220000518,989.7341 -142.9199;-363.9518 405.2048;826.3647 -561.9984;-813.9256 -580.9686;-152.9350 915.2019;137.9451 137.6755;-976.9821 -142.2333;579.2887 722.1910
4D,False,100,3030,2,1000,8,2,57836.75668046975,686.2704770075725,0.0,True,0.666893228000049,-856.9168 -515.3813;-19.4600 -985.7529;874.5695 -463.8226;544.9524 805.0650;-12.9981 71.2620;-842.5603 -3.8178;-610.2199 475.0250;919.6585 27.8240
4D,False,100,3030,2,1000,8,3,57764.08098074122,758.946176736099,0.0,True,0.6675445089999812,784.5842 262.7389;-57.2688 994.1664;-899.1005 -430.9651;516.2131 500.9715;544.2540 -795.4044;-317.6459 -13.5507;-854.9364 518.5465;381.2795 -423.4152
4D,False,100,3030,2,1000,8,4,57754.64201978636,768.3851376909588,0.0,True,0.639217412999983,-682.4354 650.3616;-763.2816 335.9283;318.1460 61.5761;-678.8499 -607.5270;-63.5232 -961.6773;-98.3087 862.6968;-885.2314 52.0699;481.0749 -277.1374
4D,False,100,3030,2,1000,8,5,57857.53164718211,665.4955102952081,0.0,True,0.6977787620000981,-809.1483 -551.5863;823.5708 531.0346;138.5223 822.7100;216.3246 -275.4603;991.4309 -73.5310;-302.9848 244.6732;110.0167 -970.1223;-754.0429 535.5635
4D,False,100,3030,2,1000,8,6,58027.636463066476,495.39069441084575,0.0,True,0.6328901389999828,22.9050 993.2717;420.1067 103.2011;-878.4887 472.7064;144.4096 -568.9894;258.9375 -888.2866;-951.4307 66.3074;995.5103 -94.6530;-814.4493 -575.9155
4D,False,100,3030,2,1000,8,7,57771.49336788128,751.5337895960402,0.0,True,0.6587267400000201,944.4206 292.2769;-503.3913 75.5930;75.4265 995.2014;868.5190 -85.1872;581.1897 -665.4081;-253.7861 -893.2543;-270.9099 -365.7598;-696.0879 560.9438
4D,False,100,3030,2,1000,8,8,57653.215759560626,869.8113979166956,0.0,True,0.6653106869999874,937.3852 345.5185;665.6557 -746.2590;-72.6267 -239.7356;-212.2881 977.2070;539.1602 842.1442;-897.0754 441.8772;-179.5581 -974.5358;84.5769 -558.5247
4D,False,100,3030,2,1000,8,9,58080.600739182235,442.4264182950865,0.0,True,0.6439709369999491,-370.6745 -128.4880;-589.2289 802.7234;-343.9153 224.2613;-746.8281 -595.8980;-42.1996 -998.9637;499.7594 786.1314;960.6860 -148.5643;841.2609 -484.4731
4D,False,100,3030,2,1000,8,10,57846.4380821981,676.5890752792184,0.0,True,0.6530805760000931,437.2245 -899.0709;-692.8781 -721.0160;308.9629 510.8018;-871.8951 489.6884;944.2371 -299.7467;-620.4674 -294.4760;982.9130 184.0709;-217.5384 872.1758
4D,False,100,3030,2,1000,8,11,57815.38968538305,707.6374720942695,0.0,True,0.6638893969999344,-96.1012 995.3716;605.2107 161.4488;450.7235 -321.6401;-725.4679 -319.2821;844.8747 534.9584;725.2094 -688.5284;-901.1012 403.9743;-139.2705 -912.2488
4D,False,100,3030,2,1000,8,12,58014.736098880145,508.29105859717674,0.0,True,0.6458394530000078,-847.4994 485.2410;-795.7114 -605.6757;-38.6032 967.4626;-963.3767 -254.4126;884.1422 434.4893;-34.5680 -960.6740;254.3777 -607.2776;443.0295 103.6687
4D,False,100,3030,2,1000,8,13,58043.20743416105,479.81972331627185,0.0,True,0.6556118409999954,733.9065 -642.7081;-962.0016 -161.5711;312.1619 -188.1009;-839.9248 208.7971;614.3944 209.1318;-28.3852 994.3805;-75.9137 -853.1621;-765.0087 567.4119
4D,False,100,3030,2,1000,8,14,57876.65996343545,646.3671940418717,0.0,True,0.6845342909999772,-114.4955 316.3683;-441.0971 -276.2045;738.5641 -578.0470;463.8114 -264.6920;-678.8776 663.4231;45.6650 854.7224;-392.2395 -859.9878;885.4477 333.8856
4D,False,100,3030,2,1000,8,15,57924.877754681904,598.1494027954177,0.0,True,0.6691612800000257,278.4037 -960.4641;366.9233 690.9198;-436.5207 899.5316;-215.6747 -602.9191;935.3396 -301.7460;-553.5819 -309.4956;958.7850 108.0956;-964.8819 262.6839
4D,False,100,3030,2,1000,8,16,57620.88861843199,902.1385390453288,0.0,True,0.6498647900000378,396.8894 -248.6239;871.9502 369.0446;998.7394 -49.9363;690.4431 -640.4579;-386.8636 -921.7983;-21.8131 938.2178;-804.6567 474.2337;726.0111 681.7631
4D,False,100,3030,2,1000,8,17,57942.99988158219,580.0272758951323,0.0,True,0.702216572999987,151.8514 -973.0351;907.1510 -372.4557;-703.8441 -324.6508;-911.0529 146.6327;807.4279 460.4493;-659.8246 -751.4167;-236.7337 822.3413;955.2188 134.8507
4D,False,100,3030,2,1000,8,18,57773.951651500494,749.0755059768271,0.0,True,0.6783980310000288,-323.3751 -607.3173;607.1101 781.9120;385.0192 -921.1597;-898.2592 366.7415;-972.2041 -17.5358;104.0999 115.9914;928.7135 -370.7935;-123.1756 981.2160
4D,False,100,3030,2,1000,8,19,57924.827601940575,598.1995555367466,0.0,True,0.6644977920000201,-271.3271 -962.4775;970.5170 238.5164;-971.3600 229.0153;785.2255 610.6280;704.4518 -701.4025;986.3580 -164.6142;-954.6049 -297.8744;-812.0140 583.6171
4D,False,100,3030,2,1000,8,20,58085.62926951967,437.39788795765344,0.0,True,0.6925619589999314,-774.7536 274.1666;488.0838 599.1335;-319.6877 -869.3144;594.0499 287.5753;688.0409 -605.2598;-735.8379 668.3711;-748.7645 -106.8278;326.1246 935.7907
4D,False,100,3030,2,1000,8,21,58030.73654960876,492.2906078685628,0.0,True,0.6831052190000264,842.3781 -528.8550;-872.9786 -487.7583;-935.5855 353.1002;-150.7770 988.5678;548.7820 387.3506;299.9780 18.7627;-963.1745 13.7740;33.0448 -989.8975
4D,False,100,3030,2,1000,8,22,57778.041768740324,744.9853887369973,0.0,True,0.6281690080000999,-74.2399 85.8705;-923.4093 372.2949;-964.9723 -262.3515;-358.7253 929.0240;674.0025 650.0696;862.2923 95.5925;500.6560 -863.7663;-348.0347 -869.6278
4D,False,100,3030,2,1000,8,23,57679.12992921477,843.8972282625546,0.0,True,0.7287059249999857,-164.6774 -978.5235;-927.5385 373.7262;-95.9795 -491.0150;72.6136 73.0059;713.5430 700.5792;842.7959 -485.9127;-215.2345 794.1430;658.6867 -752.4173
4D,False,100,3030,2,1000,8,24,58146.63185530074,376.39530217658466,0.0,True,0.7087949650000382,-622.8639 -597.1803;882.8260 314.5718;-895.6623 -179.1923;-653.7803 683.5582;870.4173 -186.6348;736.4447 -575.3069;466.9073 -876.1796;704.1202 705.4677
4D,False,100,3030,2,1000,8,25,57635.535722768436,887.4914347088852,0.0,True,0.624010998000017,44.5726 -949.9783;-641.2449 -767.2499;907.0447 -120.3569;814.3378 296.1584;595.8062 757.1978;248.1920 -327.3631;-257.1140 274.6184;642.4642 -760.0311
4D,False,100,3030,2,1000,8,26,58121.112182595556,401.9149748817654,0.0,True,0.6199219190000349,-754.5122 220.8555;-495.4450 826.0966;653.4998 -625.9372;871.9296 199.5184;-715.5047 -657.7160;508.3290 827.5849;-859.2155 -257.6548;849.5403 -247.5390
4D,False,100,3030,2,1000,8,27,57932.9412953478,590.0858621295192,0.0,True,0.6908237710000549,-362.6816 -855.5408;828.6113 -179.8512;446.1774 -849.0620;-239.1449 936.4644;-765.6083 -491.1515;750.3177 609.4521;-458.3382 608.6245;915.7438 253.5622
4D,False,100,3030,2,1000,8,28,58056.88100068628,466.14615679104463,0.0,True,0.689239380999993,-754.4374 -610.8813;-883.1072 469.1628;985.2892 9.3852;-503.2805 861.6055;-991.7871 -35.0035;767.9284 489.6438;479.9805 876.7109;878.5288 -477.6756
4D,False,100,3030,2,1000,8,29,57867.72430796156,655.3028495157632,0.0,True,0.6637600739999243,737.4314 -658.3743;-487.6949 840.8452;-505.1225 -172.4836;-954.7474 297.4179;-245.9847 -914.4505;982.2636 -168.3571;888.5199 458.8380;-612.3217 -621.3339
4D,False,100,3030,2,1000,8,30,58042.57477813091,480.45237934641045,0.0,True,0.7223558669999193,855.8577 485.3072;477.1282 -873.7554;-854.1059 497.6610;940.3631 -340.1724;802.6933 42.3869;390.3231 866.6519;-911.9575 -370.7705;-516.0677 854.5248
4D,True,100,3030,1,500,4,1,56119.97290671509,62.976572224222764,0.0,True,0.2038959110000178,-253.9439 -430.7116;-499.4527 23.3871;436.4110 -244.0062;11.3300 499.8716
4D,True,100,3030,1,500,4,2,56121.145475983976,61.80400295533764,0.0,True,0.2001302859999896,-198.8541 -454.1989;496.5117 -58.9573;-452.0445 212.6945;281.9591 412.9153
4D,True,100,3030,1,500,4,3,56106.042723117534,76.90675582177937,0.0,True,0.2031304930000033,484.0468 125.2944;-478.0984 -146.3622;-130.2570 481.2688;141.3073 -479.6168
4D,True,100,3030,1,500,4,4,56104.04729123536,78.90218770395586,0.0,True,0.20389959300007376,497.4556 -50.3777;24.4851 -499.4001;21.8208 487.5695;-498.8243 -34.2660
4D,True,100,3030,1,500,4,5,56093.06696399689,89.88251494242286,0.0,True,0.21494700699997793,-28.3930 499.1885;-499.0230 -31.2421;-45.8266 -497.8955;424.9727 -263.4353
4D,True,100,3030,1,500,4,6,56100.04040895557,82.90906998374703,0.0,True,0.20572399299999233,-390.3749 -312.4172;-188.9952 455.6422;469.3274 172.4290;210.7409 -453.4184
4D,True,100,3030,1,500,4,7,56083.80247330284,99.14700563647057,0.0,True,0.2263225039999952,-458.7767 198.8063;496.9584 55.0659;62.7300 157.5064;-288.0753 -408.6718
4D,True,100,3030,1,500,4,8,56095.99551153368,86.95396740563592,0.0,True,0.20205128500003866,-187.8493 463.3710;-494.3435 -74.9959;301.1442 376.0150;-174.0118 -468.7428
4D,True,100,3030,1,500,4,9,56080.37403174136,102.5754471979526,0.0,True,0.20680625099998906,403.6894 293.8667;-43.0436 327.7052;-233.6790 -337.3704;-406.5548 291.0553
4D,True,100,3030,1,500,4,10,56096.71411149823,86.23536744108424,0.0,True,0.20546053999999003,-173.6544 461.6150;-166.0775 -471.6124;495.1191 69.6885;-497.2385 52.4773
4D,True,100,3030,1,500,4,11,56105.40944134458,77.54003759473562,0.0,True,0.21401549900008376,499.7011 -17.2860;-490.3108 -1.4902;30.5042 -499.0686;12.9522 499.8322
4D,True,100,3030,1,500,4,12,56119.2450057167,63.70447322261316,0.0,True,0.2135063989999253,-259.3415 -427.1051;434.5077 247.3926;262.9644 -386.6053;-438.3306 240.5518
4D,True,100,3030,1,500,4,13,56122.12366764512,60.825811294191226,0.0,True,0.21900270499997987,-277.1245 -416.1751;220.3744 448.8152;445.9652 -226.0371;-285.0433 410.7922
4D,True,100,3030,1,500,4,14,56111.96350551606,70.98597342325229,0.0,True,0.2207659910000075,-188.4427 463.1299;445.3962 175.1763;51.2458 -497.3652;-496.7205 43.8782
4D,True,100,3030,1,500,4,15,56151.41356334597,31.535915593347454,0.0,True,0.20979685700001482,-222.1031 -446.7335;284.3711 -393.7076;279.5317 389.6226;-413.2936 281.3308
4D,True,100,3030,1,500,4,16,56092.656512074565,90.29296686474845,0.0,True,0.20790511200004858,-468.0484 134.1929;155.4187 -475.2314;473.5394 139.4557;-85.8600 492.5729
4D,True,100,3030,1,500,4,17,56107.86658107091,75.08289786840032,0.0,True,0.22111491900000146,213.3546 403.5826;498.1727 -42.7082;-33.6021 -498.7426;-445.3535 227.2889
4D,True,100,3030,1,500,4,18,56102.39275201727,80.55672692204098,0.0,True,0.21428528999990704,-197.0776 459.5220;495.4770 66.8437;-403.7020 -291.3998;253.7968 -430.7983
4D,True,100,3030,1,500,4,19,56120.9688170276,61.98066191171529,0.0,True,0.20771191599999383,-318.0531 385.8006;469.8864 167.7866;-484.9845 -104.2983;158.8339 -473.5293
4D,True,100,3030,1,500,4,20,56091.921865359735,91.02761357957934,0.0,True,0.21483524699999634,498.6826 36.2714;27.4389 -499.2465;-484.0349 -125.3405;-210.3671 451.6751
4D,True,100,3030,1,500,4,21,56092.245038305584,90.70444063372997,0.0,True,0.20577689499998542,-359.5163 -323.8854;73.1928 -362.5923;-120.0371 347.9207;346.7953 360.1847
4D,True,100,3030,1,500,4,22,56119.26295406985,63.686524869466666,0.0,True,0.2239176389999784,442.3131 -233.0824;201.3961 423.8089;-498.8638 27.0727;-268.4862 -421.6556
4D,True,100,3030,1,500,4,23,56098.91121941994,84.03825951937324,0.0,True,0.20725932999994257,-431.6763 252.2187;-36.1025 -498.6947;202.6077 457.1104;477.8279 12.1286
4D,True,100,3030,1,500,4,24,56097.702305292856,85.24717364645767,0.0,True,0.21394372899999325,478.7348 144.2671;-182.4027 297.0226;233.7353 -441.9865;-371.8131 -334.2978
4D,True,100,3030,1,500,4,25,56086.58548441496,96.3639945243558,0.0,True,0.22868435999998837,-71.8925 494.8045;393.0085 -309.1024;-499.9671 5.7361;-85.0596 -425.9670
4D,True,100,3030,1,500,4,26,56103.77415834469,79.17532059462246,0.0,True,0.21459945100002642,-327.2755 377.8840;454.7157 55.7552;-85.8056 -478.9356;152.5978 438.7602
4D,True,100,3030,1,500,4,27,56107.245553656656,75.70392528265802,0.0,True,0.20149413100000402,233.9709 440.6980;421.3532 -269.1851;-257.0574 428.7314;-483.3097 -41.1442
4D,True,100,3030,1,500,4,28,56063.803762902826,119.14571603648801,0.0,True,0.20561124100004236,-259.0409 -427.6655;-491.7017 90.6325;248.2291 -112.3831;418.8026 273.1380
4D,True,100,3030,1,500,4,29,56087.78773475307,95.16174418624723,0.0,True,0.200151920000053,-196.3214 -459.8455;32.5433 362.2963;-425.2941 262.9162;447.4362 -223.1610
4D,True,100,3030,1,500,4,30,56094.19203737413,88.7574415651834,0.0,True,0.20477613399998518,-132.0103 -482.2559;-377.4262 276.3021;460.1725 115.8561;289.6179 -407.5800
4D,True,100,3030,1,750,8,1,111881.41233724127,484.4866206373554,0.0,True,0.6359423360000847,-31.1186 577.6747;268.2229 -668.6095;-209.3525 80.2464;-401.8307 -633.2709;-627.3545 -315.3794;746.9407 -46.5871;-380.5612 616.0266;449.7388 -399.1050
4D,True,100,3030,1,750,8,2,111966.17381530289,399.7251425757422,0.0,True,0.6512231110000357,708.9315 243.7290;-438.3263 -557.7086;-462.2300 562.0710;-719.4391 -14.5450;384.5500 643.9109;99.3105 125.0623;-105.2866 730.8345;374.4760 -628.8714
4D,True,100,3030,1,750,8,3,111782.78856285216,583.110395026466,0.0,True,0.639168240999993,-319.8831 -613.1368;86.7610 -744.9646;-692.1524 275.5274;527.2161 454.5992;-70.0236 -332.5752;-319.8251 622.4954;53.2104 704.5942;737.8627 134.2140
