Experiment,Algorithm,Budget,Calls,Spacing,Dataset,Radius,Turbines,Seed,Objective,Ideal,WakeLoss,Feasible,MinSpacing,Seconds,Coordinates
spacing,LXSSA,6030,6030,5D,1,750,8,5,111091.34766848112,112365.89895787863,1274.5512893975101,True,390.1794647506565,2.378755858999966,513.3515 -511.8202;-201.5012 113.6110;-174.9243 721.4031;-566.5440 382.8792;187.9342 89.5258;-65.6284 -303.3934;525.5881 391.9034;-201.5565 -700.2510
spacing,LXSSA,6030,6030,5D,1,750,8,6,111269.13938110268,112365.89895787863,1096.7595767759485,True,418.796570259479,2.31253336199984,-484.1259 212.2926;359.2195 449.3149;570.5275 -147.6591;-734.8601 -149.9213;146.7436 -556.7845;-93.2259 403.4846;-323.2666 -313.9685;180.6418 5.2450
spacing,LXSSA,6030,6030,5D,1,750,8,7,111404.21204162757,112365.89895787863,961.6869162510557,True,392.4084478969659,2.381512679000025,664.0623 344.9100;-167.3592 -288.4486;-428.5259 -589.2058;391.2740 -400.6306;375.1848 610.4928;-48.9849 652.3010;-719.2331 -125.6303;44.2468 -700.9569
spacing,LXSSA,6030,6030,5D,1,750,8,8,110746.30758106681,112365.89895787863,1619.591376811819,True,415.4196341857631,2.424284284000123,-679.3240 -103.3659;-325.8767 124.4475;-170.6201 -272.3284;-426.8083 -616.7110;147.6779 582.0631;713.2624 -165.7049;-299.4626 687.5316;487.2261 342.7296
spacing,LXSSA,6030,6030,5D,1,750,8,9,111344.48721869272,112365.89895787863,1021.4117391859036,True,417.057295525503,2.4135318339999685,73.5798 300.1065;370.2375 -252.4174;71.5027 -725.7913;-679.0209 -232.5114;-544.0617 516.2327;-102.0321 -222.3234;457.4482 571.4183;-314.8481 148.2496
spacing,LXSSA,6030,6030,5D,1,750,8,10,111426.88891374053,112365.89895787863,939.0100441380928,True,430.8899254030934,2.2664759050001066,-354.6719 581.5056;152.9147 -277.4722;-293.8522 -523.9902;-133.8242 48.6840;606.3537 -353.7323;153.5982 689.6235;-710.0586 241.4886;-553.6551 -160.0137
spacing,LXSSA,6030,6030,5D,1,750,8,11,111096.34036967852,112365.89895787863,1269.5585882001033,True,387.4895031591886,2.3437490620001427,156.5729 488.8441;-343.7066 273.2021;-336.0474 -574.1220;50.0027 -512.6536;-498.0848 -122.7665;742.5564 -105.1637;125.5731 12.2822;543.6977 505.6507
spacing,LXSSA,6030,6030,5D,1,750,8,12,111365.75717438705,112365.89895787863,1000.1417834915774,True,403.7978017299629,2.2859586459999264,390.5441 168.8045;-704.0392 150.0507;-297.6808 -566.8130;347.8310 -658.9512;581.3061 -288.1789;25.2790 -265.8102;81.1771 428.3131;-295.6925 177.6182
spacing,LXSSA,6030,6030,5D,1,750,8,13,110880.17335205234,112365.89895787863,1485.7256058262865,True,403.9811831294182,2.3131198149999364,179.9928 -280.3138;-687.5450 298.1695;163.2500 712.2359;-465.6331 -576.9387;-448.1858 -27.2655;392.2707 260.8086;78.9561 -745.8323;-250.7816 509.2146
spacing,LXSSA,6030,6030,5D,1,750,8,14,111441.81854265943,112365.89895787863,924.0804152191995,True,389.2486318471543,2.3975247030000446,-656.3423 68.4205;265.8371 -121.4189;-490.1364 -424.9649;427.5534 616.0719;606.7046 202.3400;-137.1937 -260.8129;29.0294 748.4446;60.9471 -657.1929
spacing,LXSSA,6030,6030,5D,1,750,8,15,109816.97220305356,112365.89895787863,2548.9267548250646,True,396.7587365728679,2.3049138300000322,82.6738 633.4940;546.8502 -512.8939;-531.9771 516.4548;206.8109 256.6552;-9.2572 -86.1064;-422.9911 -596.1212;-194.7283 300.1883;474.0092 -80.9057
spacing,LXSSA,6030,6030,5D,1,750,8,16,111173.09902754461,112365.89895787863,1192.7999303340184,True,385.00012003300077,2.30119592799997,518.4647 -263.2894;-82.5046 -221.8871;95.1959 119.6501;-402.7146 584.0576;95.6666 -727.8642;-563.5953 -146.2540;-422.2430 -514.9859;123.0455 553.1266
