Experiment,Algorithm,Budget,Calls,Spacing,Dataset,Radius,Turbines,Seed,Objective,Ideal,WakeLoss,Feasible,MinSpacing,Seconds,Coordinates
crowded,SSA,6030,6030,4D,1,500,10,30,132790.9149130734,140457.3736973483,7666.458784274902,True,308.64935334534323,2.719168580999849,-386.5076 -309.6642;-136.1737 -115.5942;-342.0244 287.7188;135.4508 -481.3033;167.3140 -171.8046;196.7600 457.4544;415.1012 199.4060;-463.9444 4.0971;477.1217 -148.1641;-19.1437 202.3251
crowded,PSO,6030,6030,4D,1,500,10,1,126529.27196359239,140457.3736973483,13928.101733755902,False,310.04597419342264,2.6643355799999426,185.2194 438.0116;-174.9843 500.0000;206.5202 -20.0294;500.0000 160.5447;-78.2288 -499.9949;-500.0000 22.7113;-140.4335 -142.6355;235.2961 -500.0000;-171.8463 170.5890;500.0000 -149.5012
crowded,PSO,6030,6030,4D,1,500,10,2,130913.92332327744,140457.3736973483,9543.450374070846,False,309.35997928270695,2.5914636349998545,-267.5659 -410.3148;28.1486 -153.4020;-151.3480 500.0000;-393.2476 199.0800;-28.3983 203.7952;500.0000 -98.2268;289.5027 196.4657;62.3624 -500.0000;-500.0000 -101.3866;158.0120 500.0000
crowded,PSO,6030,6030,4D,1,500,10,3,129639.13780186082,140457.3736973483,10818.235895487465,False,308.95237089828373,2.5517413099998976,-115.5747 -10.2773;131.6197 500.0000;178.5216 -110.8814;-500.0000 -84.5588;454.4898 207.7840;-415.5910 233.9491;-101.0512 -500.0000;-199.4492 454.7076;213.1740 -500.0000;500.0000 -100.8697
crowded,PSO,6030,6030,4D,1,500,10,4,133898.7214873955,140457.3736973483,6558.652209952794,False,308.2683369178041,2.5505570759999046,-90.8783 181.1260;322.1809 344.4998;-263.6551 -415.9890;-454.8508 -151.1667;500.0000 -6.7582;2.7730 500.0000;65.0069 -444.3206;-361.3600 330.0616;191.7554 -2.9316;-130.6869 -130.5699
crowded,PSO,6030,6030,4D,1,500,10,5,133349.60958325223,140457.3736973483,7107.764114096062,False,295.4302869660779,2.6831470330000684,-438.2064 172.4464;500.0000 207.4106;-499.8941 -116.4717;40.6922 500.0000;-259.6502 426.7522;479.3612 -118.8280;126.3333 -379.1872;-177.6366 -75.4689;-321.6807 -371.8794;169.8010 51.1726
crowded,PSO,6030,6030,4D,1,500,10,6,131805.78347428376,140457.3736973483,8651.59022306453,False,308.0526983157785,2.6740150629998425,12.5575 188.0578;318.0868 -233.1250;-289.7487 364.3860;15.4851 497.7089;500.0000 23.7314;-499.9906 138.4899;-250.6272 -383.4995;36.7422 -500.0000;325.9896 332.3256;-500.0000 -169.5628
crowded,PSO,6030,6030,4D,1,500,10,7,131812.67625593542,140457.3736973483,8644.697441412864,False,310.1842088976723,2.7514817109999967,-500.0000 215.4584;500.0000 186.1929;-500.0000 -95.2796;500.0000 -123.9913;127.2924 -196.7456;-207.2167 -249.6786;251.8311 400.3537;13.1406 -500.0000;-73.5917 500.0000;-92.6642 109.3442
crowded,PSO,6030,6030,4D,1,500,10,8,131834.11552398745,140457.3736973483,8623.258173360839,False,301.2210241481301,2.7833435969998845,-37.4504 468.0827;-319.1458 -369.3335;321.6256 341.2896;2.2249 104.0261;499.8947 79.2416;-47.6542 -500.0000;266.6157 -452.3582;272.3445 -118.1287;-350.4567 323.3211;-500.0000 -61.1310
crowded,PSO,6030,6030,4D,1,500,10,9,135332.9208976761,140457.3736973483,5124.452799672203,False,307.69187744972663,2.7302444239999204,500.0000 -29.7347;-121.7238 500.0000;186.2621 500.0000;-122.6376 -141.1537;-262.9823 -500.0000;-500.0000 -19.8509;146.1956 50.5599;302.7571 -297.8848;44.7096 -500.0000;-383.8937 267.5784
