Experiment,Algorithm,Budget,Calls,Spacing,Dataset,Radius,Turbines,Seed,Objective,Ideal,WakeLoss,Feasible,MinSpacing,Seconds,Coordinates
spacing,SSA,6030,6030,5D,1,500,4,24,56075.30509726235,56182.949478939314,107.64438167696062,True,496.72525044106015,1.8987998669999797,445.9329 -226.1501;-415.5031 278.1316;66.9293 396.4318;-214.4943 -342.0411
spacing,SSA,6030,6030,5D,1,500,4,25,56094.52564247045,56182.949478939314,88.42383646886447,True,578.6360000794002,1.8508398479998505,220.9969 448.5091;-181.5786 -263.5416;-350.3187 356.7587;464.0827 -125.8937
spacing,SSA,6030,6030,5D,1,500,4,26,56058.153380170595,56182.949478939314,124.79609876871837,True,442.9220755520017,1.8675158319997536,-10.0354 -157.8792;428.0349 258.4299;-450.8243 -201.2971;-241.2941 437.9236
spacing,SSA,6030,6030,5D,1,500,4,27,56071.944390685865,56182.949478939314,111.00508825344878,True,579.4149505499711,1.774452067999846,305.2513 364.7732;461.1324 -193.2794;-349.5280 289.3820;-120.1074 -329.6186
spacing,SSA,6030,6030,5D,1,500,4,28,56077.91939958751,56182.949478939314,105.03007935180358,True,587.7973465104283,1.8595569799999794,207.2960 -445.4869;-185.9215 245.8384;480.4666 138.3900;-398.3034 -302.2489
spacing,SSA,6030,6030,5D,1,500,4,29,56082.40881291685,56182.949478939314,100.54066602246166,True,461.1952319417447,1.8420624660002431,497.8736 46.0617;-333.8690 48.2758;-6.2463 -457.8955;214.0223 409.5579
spacing,SSA,6030,6030,5D,1,500,4,30,56052.59722358881,56182.949478939314,130.35225535050267,True,473.44150646305513,1.8639460870003859,-261.4322 426.2079;-499.7457 -15.9361;211.4775 403.7741;354.4207 -60.3557
spacing,LXSSA,6030,6030,5D,1,750,8,1,110560.37697462933,112365.89895787863,1805.5219832493021,True,386.4802494968011,2.292804674999843,-576.1179 -443.7774;578.9955 -115.2310;-714.1376 181.7046;-535.6239 524.4871;-126.9389 -733.3666;220.2674 716.8454;-121.1246 479.5969;136.3712 82.0906
spacing,LXSSA,6030,6030,5D,1,750,8,2,111722.62624738907,112365.89895787863,643.2727104895603,True,393.8293971071003,2.2431004660002145,-739.9430 -120.6547;-159.1444 396.0734;250.3611 602.6880;615.2774 191.2456;-372.9737 -407.8659;460.3146 -215.3331;67.0987 -237.3063;-576.6032 371.5545
spacing,LXSSA,6030,6030,5D,1,750,8,3,111311.07529018648,112365.89895787863,1054.8236676921515,True,409.93524649374245,2.257191359999979,646.9769 -379.3459;150.6973 364.0556;-22.3533 735.6743;-110.4182 -648.2374;305.2453 -633.1026;-524.0459 -383.2305;-526.2098 506.9366;502.0471 103.8207
spacing,LXSSA,6030,6030,5D,1,750,8,4,110351.65092589491,112365.89895787863,2014.2480319837196,True,394.21422256864656,2.3360142409997025,685.8419 -289.5858;-202.6219 28.1866;-611.5586 277.6667;-111.6823 -741.5226;206.8037 8.4484;-733.7426 -104.9442;333.4158 -671.7766;70.3751 -361.4058
spacing,LXSSA,6030,6030,5D,1,750,8,5,111199.24436427695,112365.89895787863,1166.6545936016773,True,449.66493174334994,2.4245600580002247,-711.0514 -112.5327;-233.7151 -375.5286;214.3354 592.6457;-444.5173 258.6276;232.3837 -684.1026;656.5541 264.1033;-280.8174 695.4433;604.5974 -431.8022
spacing,LXSSA,6030,6030,5D,1,750,8,6,111173.62008430951,112365.89895787863,1192.2788735691138,True,403.2657947534358,2.3555970560000787,-376.9909 -648.2865;-426.6225 438.0609;612.3779 152.4656;381.2018 645.8982;-521.5839 -271.8345;-701.8390 119.2643;394.0035 -343.2283;-104.3106 -90.0332
spacing,LXSSA,6030,6030,5D,1,750,8,7,110516.06069726063,112365.89895787863,1849.8382606179948,True,403.2998131528711,2.397686331999921,-335.0832 650.9813;-707.3122 -249.3861;566.3749 -332.7932;-684.8215 203.6014;-296.9381 -160.4925;703.5912 225.2859;291.9868 439.5869;103.9127 -116.1144
spacing,LXSSA,6030,6030,5D,1,750,8,8,111787.93461738473,112365.89895787863,577.9643404938979,True,421.190415568976,2.439585889999762,-688.5681 18.4697;-391.8064 414.5860;-378.7695 -627.5676;218.7364 -529.5337;284.6411 596.7160;646.6912 -256.4874;414.1351 195.9259;-169.0990 -6.7888
spacing,LXSSA,6030,6030,5D,1,750,8,9,110674.03933809638,112365.89895787863,1691.859619782248,True,394.61676199924705,2.2595265139998446,-182.8610 -634.5516;-556.8035 142.6914;210.3161 528.9374;-156.5484 690.0500;550.1326 -389.4413;-687.4979 -269.2256;286.9843 -95.3743;223.4265 -670.6128
spacing,LXSSA,6030,6030,5D,1,750,8,10,111692.18525088369,112365.89895787863,673.7137069949385,True,386.9888850897443,2.378034726000351,-626.4223 -305.1824;-625.1736 414.3134;-212.0859 509.1435;666.9168 102.6099;417.2754 567.1890;-244.2069 -244.5872;416.1011 -496.7702;127.0115 208.9040
spacing,LXSSA,6030,6030,5D,1,750,8,11,111400.13914042259,112365.89895787863,965.7598174560408,True,400.285168484959,2.4294781130001866,562.1111 236.7491;140.7378 -131.9715;-679.0212 -318.3964;420.9478 -566.1594;-620.1895 421.7403;-82.0028 335.9459;428.6455 614.1284;-255.3316 -57.8877
spacing,LXSSA,6030,6030,5D,1,750,8,12,111121.24348696436,112365.89895787863,1244.6554709142656,True,385.6989669839182,2.3510349920002227,519.3133 161.4807;-532.4457 -425.4269;166.1020 -580.0442;-207.5867 710.7614;251.1513 541.4739;390.7620 -266.5294;-226.1482 -701.3778;-723.9210 192.5209
spacing,LXSSA,6030,6030,5D,1,750,8,13,110781.56112769095,112365.89895787863,1584.33783018768,True,394.971264211818,2.3699728569999934,-108.2299 482.1916;117.1873 -333.6597;508.2335 -455.5254;-477.1515 320.3527;-649.0335 -144.0219;401.1049 472.2963;-126.7268 -644.3174;554.4769 -45.3408
spacing,LXSSA,6030,6030,5D,1,750,8,14,111101.73557556799,112365.89895787863,1264.1633823106386,True,404.3156248629367,2.3542372810002234,467.5916 275.4984;460.3946 -549.3871;-391.5771 336.6932;-72.6059 -675.2699;-525.5840 -535.0339;647.8727 -191.1650;85.8805 -234.1103;245.0791 625.6346
spacing,LXSSA,6030,6030,5D,1,750,8,15,111675.63277611561,112365.89895787863,690.2661817630142,True,428.6582160091233,2.3935179119998793,-121.9916 109.4190;132.8649 735.3692;300.1918 183.6419;735.4604 120.7707;-172.9505 -691.6477;487.7805 -515.1885;-508.4792 -378.0543;-497.4336 516.8529
spacing,LXSSA,6030,6030,5D,1,750,8,16,110896.55031040095,112365.89895787863,1469.3486474776728,True,403.53371960891485,2.1921939300000304,429.5837 -614.3614;-194.3397 -675.0710;171.7436 -295.3193;265.5986 578.6926;-573.1387 160.5038;681.3867 312.2571;-254.1347 459.8100;1.9978 70.7760
spacing,LXSSA,6030,6030,5D,1,750,8,17,110558.4743205031,112365.89895787863,1807.4246373755304,True,431.46725390120895,2.358600244000172,142.3284 -417.8571;254.9018 171.9460;577.9940 -443.1482;-422.4968 -619.6742;-286.1545 -210.3153;-87.4538 467.0355;305.6501 668.5742;-564.6289 247.3897
spacing,LXSSA,6030,6030,5D,1,750,8,18,111164.42132516569,112365.89895787863,1201.4776327129366,True,402.1047427936566,2.2832927479998943,254.6961 698.1401;-174.7483 223.6340;742.7351 86.1701;-145.8591 735.2581;578.7251 460.0363;-712.1590 -199.9659;254.5414 -507.0516;-668.8654 320.4272
spacing,LXSSA,6030,6030,5D,1,750,8,19,111644.3230084861,112365.89895787863,721.5759493925289,True,417.50520250429673,2.286459950000335,450.9653 552.6280;-421.6139 280.8650;-744.3679 9.3896;-264.9948 -175.7216;449.2920 -175.0628;-33.6161 705.3538;-4.3463 -501.8703;-513.4871 -544.5110
spacing,LXSSA,6030,6030,5D,1,750,8,20,108876.19849738691,112365.89895787863,3489.7004604917165,True,389.40113426951876,2.3123347060000015,249.4434 -691.2491;-635.4764 326.3343;-231.2935 235.9682;185.6585 -127.5405;239.3487 335.9047;619.4418 420.5361;706.3487 -53.2708;-712.0028 -94.1174
spacing,LXSSA,6030,6030,5D,1,750,8,21,111699.2311043343,112365.89895787863,666.6678535443207,True,385.55499454304385,2.3354181970003083,-164.9910 571.7817;479.6325 -434.1210;217.5472 619.9186;-670.7200 -334.0846;-397.7053 12.8581;623.6164 38.8223;-546.1550 511.2817;-151.1654 -360.6858
spacing,LXSSA,6030,6030,5D,1,750,8,22,111483.18199880347,112365.89895787863,882.7169590751582,True,390.3422196656602,2.3228388059997087,-178.4035 -17.4510;404.8860 629.2480;405.1953 -542.6127;221.5019 -56.5446;22.9925 -463.3152;-634.9824 -297.9055;-609.7563 176.5170;-377.5637 538.6861
spacing,LXSSA,6030,6030,5D,1,750,8,23,111107.32765393246,112365.89895787863,1258.5713039461698,True,404.23104601468265,2.238194743999884,411.9933 556.8572;-306.0514 -616.4960;737.2637 -97.6354;-200.1451 469.8817;335.2764 35.9297;-625.5714 255.9306;243.5835 -658.9244;4.9465 -197.0615
spacing,LXSSA,6030,6030,5D,1,750,8,24,111130.03318397509,112365.89895787863,1235.8657739035407,True,439.14325432805987,2.303550618999907,722.7851 200.1284;159.4854 118.2009;197.0563 723.5550;-397.2171 -486.4861;-618.4920 116.0350;574.0833 -213.0721;71.9325 -536.0416;-262.2671 417.5905
spacing,LXSSA,6030,6030,5D,1,750,8,25,111514.72146897393,112365.89895787863,851.1774889046937,True,437.74115192195455,2.21398142299995,92.7755 722.1627;661.9238 -306.8602;360.3766 -657.7450;-137.8324 -192.7328;-700.5583 141.3549;-408.2178 539.9271;448.1052 466.5103;-407.8914 -584.9860
spacing,LXSSA,6030,6030,5D,1,750,8,26,111276.75197612039,112365.89895787863,1089.1469817582401,True,394.45583840085254,2.321431262999795,221.3848 566.6767;-414.6822 -487.7729;587.4775 145.9736;145.3538 -32.0982;-82.6157 -700.6749;-714.9275 -69.9683;448.1909 -288.2244;-317.7801 225.2060
spacing,LXSSA,6030,6030,5D,1,750,8,27,111557.61236330992,112365.89895787863,808.2865945687081,True,423.98641737498684,2.2871415030003845,730.2526 -21.6713;-153.3487 -18.9888;573.3071 -447.2709;-747.2927 50.7407;-329.5787 446.3123;-613.6811 -372.5508;-152.0663 -734.3028;316.1749 69.4558
spacing,LXSSA,6030,6030,5D,1,750,8,28,110966.41601150054,112365.89895787863,1399.4829463780916,True,385.60831787247093,2.416436300999976,628.5374 -406.1019;134.8804 659.4848;-19.1568 -674.7803;244.9081 -367.0847;737.0738 66.9066;-723.3713 -133.1915;-32.7171 272.9097;-303.7578 -315.9971
spacing,LXSSA,6030,6030,5D,1,750,8,29,111729.42439332005,112365.89895787863,636.474564558579,True,405.3507118892507,2.332701330999953,-591.3365 -360.6838;-15.6445 -26.8038;-190.0689 542.8386;-320.4484 -662.2279;668.6032 -185.0112;375.9772 -540.8090;376.6972 183.3570;-591.7751 332.6228
spacing,LXSSA,6030,6030,5D,1,750,8,30,111555.30727724114,112365.89895787863,810.591680637488,True,414.60463932723,2.311300398000185,-417.3483 621.5805;-277.3390 187.8039;-56.9924 -163.4003;518.5408 -143.4250;-284.8959 -690.3742;258.3318 -555.3523;-740.4949 0.1766;277.3986 586.8541
spacing,SSA,6030,6030,5D,1,750,8,1,111789.50596067113,112365.89895787863,576.3929972074984,True,410.62705082578896,2.3608675340001355,-708.5898 102.1775;455.6870 -390.6647;-199.0076 -45.6006;217.4280 -24.7169;-549.7835 -373.8990;651.8973 180.1319;-540.8426 519.6029;-24.3818 -417.2461
spacing,SSA,6030,6030,5D,1,750,8,2,111443.39060620015,112365.89895787863,922.5083516784798,True,411.1899517309457,2.4253994910000074,64.1871 327.7756;-214.0474 661.1132;-544.2363 257.3800;129.2446 -669.3531;-734.9501 -149.4936;455.9646 5.2860;604.0651 388.8788;604.1039 -419.9024
spacing,SSA,6030,6030,5D,1,750,8,3,110517.5072990588,112365.89895787863,1848.3916588198335,True,413.1792820525846,2.421641098999771,312.9383 681.5931;205.6434 -497.9616;690.0637 -292.9502;-204.9918 -435.8617;228.9464 57.4520;-608.1061 -345.2197;-191.0740 202.5905;-366.3036 608.3225
